"","rvs","rvm","mvs"
"IYO_003460",-1.93443415151744,2.02206162473423,-3.95649577625167
"IYO_003465",-0.212750947539609,-1.33880170907706,1.12605076153745
"IYO_003470",-0.419707114870823,-1.44083636330045,1.02112924842962
"IYO_003475",-2.073161703923,2.09602879675133,-4.16919050067433
"IYO_003480",-0.797040163574051,2.20951786369731,-3.00655802727137
"IYO_003485",0.956707552514658,-0.849564695902217,1.80627224841688
"IYO_003490",0.701421524527333,-0.593003391001659,1.29442491552899
"IYO_003495",0.350998947812129,0.501334901213798,-0.150335953401669
"IYO_003500",-0.190106141200744,-0.453007590564298,0.262901449363554
"IYO_003505",-0.240470723651205,1.11280801399542,-1.35327873764662
"IYO_003515",-0.011583580811505,1.51507691636915,-1.52666049718066
"IYO_003520",-0.826779590585347,-0.261517997932871,-0.565261592652476
"IYO_003525",-1.0130958300938,-0.439897000396798,-0.573198829697003
"IYO_003530",-0.578271539625008,0.214748032704585,-0.793019572329592
"IYO_003535",-0.725722510588384,0.0592451570681394,-0.784967667656524
"IYO_003540",-0.766879287014888,-0.0284705239129891,-0.738408763101899
"IYO_003545",0.000728617560228147,-0.385741228722742,0.38646984628297
"IYO_003550",0.0053279511831862,-0.217241914978255,0.222569866161442
"IYO_003555",0.173942085009103,-0.161650500836005,0.335592585845108
"IYO_003560",-0.129188032753408,-0.210634767113844,0.0814467343604364
"IYO_003565",0.276713032960122,-0.404183549937182,0.680896582897304
"IYO_003570",0.214762754594043,-0.34279701745176,0.557559772045802
"IYO_003580",0.0257241662422828,0.692805840379357,-0.667081674137074
"IYO_003585",-0.894126107180947,0.60525612142231,-1.49938222860326
"IYO_003590",0.252733729974951,0.126836776045728,0.125896953929223
"IYO_003595",0.0240133833388862,-0.0444268761964448,0.068440259535331
"IYO_003600",0.231990607153717,-1.21673756519895,1.44872817235267
"IYO_003605",-0.133826710648482,-0.111276140161516,-0.0225505704869651
"IYO_003610",0.523149933862007,-0.44594716485688,0.969097098718887
"IYO_003615",-0.160002130120392,0.347837135930261,-0.507839266050653
"IYO_003620",-0.262821692795757,-0.314942208425386,0.0521205156296289
"IYO_003625",3.45559108465299,0,2.6000403753948
"IYO_003630",1.11541123125573,0.128207034762413,0.987204196493314
"IYO_003635",0.127961654198938,-0.847655848522365,0.975617502721302
"IYO_003640",0.469975780662985,-0.339264138192811,0.809239918855796
"IYO_003645",0.605002643923517,-0.335393887008704,0.940396530932221
"IYO_003650",0.64019382246909,0.540814110935599,0.0993797115334913
"IYO_003655",0.668912828864357,-0.405739680896785,1.07465250976114
"IYO_003657",0.637560862572219,-0.930852246724367,1.56841310929659
"IYO_003660",-0.474084432453833,-0.400152264302214,-0.0739321681516192
"IYO_003665",0.628366019658808,-1.47968117661198,2.10804719627078
"IYO_003675",0.755387873300638,-0.74943740141749,1.50482527471813
"IYO_003680",-0.0458838190302796,0.346828654012363,-0.392712473042643
"IYO_003685",0.312350569516059,-0.514096145486748,0.826446715002807
"IYO_003690",0.326481720374554,0.237237520662552,0.0892441997120026
"IYO_003695",0.488372580119697,-0.0168396209157335,0.50521220103543
"IYO_003700",-0.193910241012807,0.130911786240809,-0.324822027253616
"IYO_003705",0.170789798509032,0.19587452822563,-0.0250847297165984
"IYO_003710",0.095335436898283,0.360350902408832,-0.265015465510549
"IYO_003715",-0.621663986284255,0.365202119168827,-0.986866105453082
"IYO_003720",-0.768990696685984,0.183893155604769,-0.952883852290752
"IYO_003725",-0.00820551668365644,-0.667715793360752,0.659510276677095
"IYO_003727",-0.238172277385272,0.347942106049258,-0.58611438343453
"IYO_003730",-1.21972525739756,0.322116428723959,-1.54184168612152
"IYO_003735",-0.537457539175933,0.435530710602332,-0.972988249778264
"IYO_003740",-0.514717895969895,-0.080741498558917,-0.433976397410978
"IYO_003745",-0.568175093967609,1.15560687450526,-1.72378196847287
"IYO_003750",0.198539539977199,1.5532671645357,-1.3547276245585
"IYO_003755",-0.411481098749385,0.700896076283663,-1.11237717503305
"IYO_003760",-1.30281041903227,0.747219712656039,-2.05003013168831
"IYO_003765",-4.2170555293453,-1.21784775618966,-2.99920777315564
"IYO_003770",0.812044018589198,-0.590113850691238,1.40215786928044
"IYO_003775",-0.0417895119398897,-0.252716202220426,0.210926690280537
"IYO_003780",0.590449522697958,-1.20640634874292,1.79685587144088
"IYO_003785",0.249191385661125,-0.312088929664325,0.56128031532545
"IYO_003790",0.311090468923492,-0.425629839730378,0.73672030865387
"IYO_003795",0.111242130708674,-0.167487619755621,0.278729750464294
"IYO_003800",0.0645040929850455,0.737048046248997,-0.672543953263951
"IYO_003805",0.135163127514051,0.312000854519316,-0.176837727005265
"IYO_003810",0.322876539389207,0.387757175197674,-0.0648806358084668
"IYO_003815",0.078901192451407,0.656751098297652,-0.577849905846245
"IYO_003820",0.255396207618833,0.546662915477088,-0.291266707858256
"IYO_003825",-1.19411790163699,0.767613374683886,-1.96173127632088
"IYO_003830",-0.431735539238191,0.555679970681795,-0.987415509919986
"IYO_003835",0.486286955354105,-0.615759756278861,1.10204671163297
"IYO_003850",0.512165867485898,-0.174870975608239,0.687036843094137
"IYO_003855",-0.13656161039777,-2.4383828645392,2.30182125414143
"IYO_003860",-0.879793485676094,0.127380379415186,-1.00717386509128
"IYO_003865",-0.337535272597717,-0.68219439340563,0.344659120807912
"IYO_003870",-0.131821615141335,0.565972180895175,-0.69779379603651
"IYO_003875",-0.0656999859249607,0.183533129796834,-0.249233115721795
"IYO_003880",1.0192472296175,1.89781751720679,-0.878570287589289
"IYO_003885",0.541648309106336,-0.370693526218306,0.912341835324642
"IYO_003890",0.432014570597482,-0.204583751789063,0.636598322386545
"IYO_003895",0.205786499157397,-0.352617813704139,0.558404312861536
"IYO_003900",-0.176110544729497,-0.200200982791348,0.0240904380618504
"IYO_003905",0.763826185049991,-1.2380093414095,2.00183552645949
"IYO_003910",0.822095684834407,-0.749829441152794,1.5719251259872
"IYO_003915",0.521308137821916,-0.0267127281158642,0.54802086593778
"IYO_003920",0.789144553980571,-0.341246702810757,1.13039125679133
"IYO_003925",0.206377150471171,-0.345061923329015,0.551439073800186
"IYO_003930",-0.153708525534741,-0.0657663283682452,-0.0879421971664962
"IYO_003935",-0.0572784517537857,-0.206873496273857,0.149595044520071
"IYO_003940",0.0541146357412695,0.127010973335848,-0.0728963375945788
"IYO_003945",0.229646747430229,0.156389405979201,0.0732573414510274
"IYO_003950",0.281363582502656,0.441732843804905,-0.160369261302249
"IYO_003955",0.644111641200496,0.271939382960282,0.372172258240214
"IYO_003960",0.45302442033079,0.314682530908731,0.138341889422059
"IYO_003965",1.00542892352611,0.0526603866769114,0.952768536849195
"IYO_003970",0.454916473604716,0.139283515821694,0.315632957783022
"IYO_003975",0.980692095570557,0.509669113228096,0.471022982342461
"IYO_003980",0.222827368045206,0.011609242673318,0.211218125371888
"IYO_003985",1.65379138368449,-1.15740110792815,2.81119249161263
"IYO_003990",0.853542905947845,-0.819562684571005,1.67310559051885
"IYO_003995",0.113342835545888,0.201683872209979,-0.0883410366640904
"IYO_004000",0.736562674908907,-0.711895754978101,1.44845842988701
"IYO_004005",-0.235538181175728,0.258222398321891,-0.493760579497619
"IYO_004010",0.299789781648992,0.923826195452603,-0.624036413803611
"IYO_004015",-0.10310994246192,0.620038220143439,-0.723148162605359
"IYO_004020",0.212075941123044,0.158499732669461,0.053576208453583
"IYO_004025",0.217457911547924,-0.32012699425413,0.537584905802054
"IYO_004030",-0.818121108213119,-0.123384343449712,-0.694736764763406
"IYO_004035",-0.0790116977754705,-0.0408768302681229,-0.0381348675073475
"IYO_004040",-0.998557353523798,0.84675410573341,-1.84531145925721
"IYO_004045",-3.31861527496286,0.174392585648658,-3.49300786061152
"IYO_004050",-0.963642248785233,0.185294849090456,-1.14893709787569
"IYO_004052",-0.888267042570623,1.06009741010239,-1.94836445267301
"IYO_004055",0.128537443827089,-1.52594178183476,1.65447922566185
"IYO_004060",-0.730305716567606,-0.141086265322134,-0.589219451245471
"IYO_004065",-0.42168698514967,0.865035238972715,-1.28672222412239
"IYO_004070",-0.54204934868888,-0.472962392581249,-0.0690869561076317
"IYO_004075",0.149298559942279,-0.106830681715819,0.256129241658098
"IYO_004080",0.96713437968784,-0.631680484415041,1.59881486410288
"IYO_004085",-0.0216295553819931,-0.645648331852507,0.624018776470514
"IYO_004090",-5.13466815570682,-5.13275424258307,-0.00191391312375547
"IYO_004095",-0.88795828328431,-0.138689369582804,-0.749268913701507
"IYO_004100",-1.01587225631094,-2.51877405640475,1.50290180009381
"IYO_004105",-0.869085578369704,-1.20791981263596,0.338834234266258
"IYO_004110",-0.914038566324019,-0.947497665083194,0.0334590987591758
"IYO_004115",-0.555363863516094,-1.23897694700551,0.683613083489418
"IYO_004120",-0.526698336220623,-0.190437498535817,-0.336260837684806
"IYO_004125",-0.659611633067014,0.189445795360865,-0.849057428427878
"IYO_004130",-0.192024965839274,-0.131051034257006,-0.0609739315822679
"IYO_004135",0.0512803142944374,-0.0384328681768427,0.0897131824712801
"IYO_004140",0.246029535718128,0.238757287878748,0.0072722478393809
"IYO_004145",-0.259726469580731,-0.0452146544453225,-0.214511815135408
"IYO_004150",0.694738535456669,0.707708150910668,-0.0129696154539994
"IYO_004155",0.999087205510274,0.737353450217041,0.261733755293233
"IYO_004160",0.896367318134781,0.866493040796273,0.0298742773385084
"IYO_004165",0.813410939031678,0.70267566761355,0.110735271418128
"IYO_004170",0.839286591625022,0.837508442713427,0.00177814891159544
"IYO_004175",0.759022144710403,0.809533612273433,-0.05051146756303
"IYO_004180",0.633954559830257,0.540924866488003,0.0930296933422542
"IYO_004185",0.483638178704638,0.331283610922195,0.152354567782443
"IYO_004190",0.304274688240575,-0.462498497870865,0.76677318611144
"IYO_004195",0.266359107358355,-0.995034247750802,1.26139335510916
"IYO_004200",0.219211726206553,-0.251272550050707,0.47048427625726
"IYO_004205",0.332209209869638,-0.170872346998321,0.503081556867959
"IYO_004210",-0.661061161654044,0.000427795377654225,-0.661488957031699
"IYO_004215",-1.67958146791907,-0.119516061352166,-1.56006540656691
"IYO_004220",0.569285011284423,-0.583848566297899,1.15313357758232
"IYO_004225",0.153050532863942,0.307270923397673,-0.154220390533731
"IYO_004230",0.256899917183283,-0.0199146689575298,0.276814586140813
"IYO_004235",-0.49728716294652,0.989896773515149,-1.48718393646167
"IYO_004240",-0.607733634829333,-0.0160940709261986,-0.591639563903134
"IYO_004245",-0.115446653575,1.37629126989722,-1.49173792347222
"IYO_004250",0.18234588324799,-1.78280308710931,1.9651489703573
"IYO_004255",-0.619337629375483,0.0127602077852342,-0.632097837160717
"IYO_004260",-1.32707532886866,0.283789889210397,-1.61086521807905
"IYO_004265",-0.307584312689512,-0.226205046474267,-0.0813792662152455
"IYO_004270",-2.13949495613132,0.220659437844067,-2.36015439397539
"IYO_004275",-0.138879476603597,-0.390970078886965,0.252090602283368
"IYO_004280",-0.000839990063089047,0.294431085578731,-0.29527107564182
"IYO_004285",-0.201714804357772,-1.10783332263672,0.906118518278947
"IYO_004290",-0.058079805477701,-0.505197584883602,0.447117779405901
"IYO_004295",0.109304595405246,-0.0643198627467162,0.173624458151962
"IYO_004300",-0.273309258396946,-0.0349963179481727,-0.238312940448773
"IYO_004305",0.684575800727153,-0.511576114047106,1.19615191477426
"IYO_004310",-0.170235595050546,0.661688974585845,-0.831924569636391
"IYO_004315",-1.17737023864922,0.569677031167066,-1.74704726981628
"IYO_004320",0.763440810486847,0.602878330774757,0.16056247971209
"IYO_004325",-0.437035533613278,0.128741013405379,-0.565776547018657
"IYO_004330",0.512165867485898,-0.174870975608239,0.687036843094137
"IYO_004335",0.150118846718965,-0.14304439952003,0.293163246238995
"IYO_004340",-0.198257207837382,-0.0652228091762587,-0.133034398661124
"IYO_004345",0.0469947236521643,0.892736129155349,-0.845741405503184
"IYO_004350",3.624660552976,-0.968232063128988,4.59289261610499
"IYO_004355",0.719362741729993,-0.191319300725525,0.910682042455518
"IYO_004360",2.11501815025572,0.40092727585117,1.71409087440455
"IYO_004365",-1.23837770423856,-1.07859549736122,-0.159782206877342
"IYO_004370",-1.79896261482846,-0.906202634827436,-0.892759980001025
"IYO_004375",0.628502520475707,0.536878852156604,0.0916236683191024
"IYO_004380",0.0810974925870787,-0.40368099575539,0.484778488342468
"IYO_004385",-0.0280090128578765,-0.393921292683584,0.365912279825707
"IYO_004390",0.213980197528636,0.307242723004061,-0.0932625254754245
"IYO_004395",0.550767058663444,0.169251238574706,0.381515820088738
"IYO_004400",-0.612827398593478,-0.283137270980314,-0.329690127613164
"IYO_004405",-0.427707484100473,-0.696382972380828,0.268675488280354
"IYO_004410",-0.388162762494455,-0.441644386541866,0.0534816240474108
"IYO_004415",-0.0437069844919416,-0.364300310590079,0.320593326098137
"IYO_004420",-0.277979217850696,-0.122583300701483,-0.155395917149213
"IYO_004425",-0.501037938423356,-0.289183229648699,-0.211854708774657
"IYO_004430",-0.586961758762824,0.331632607071386,-0.918594365834209
"IYO_004435",-0.577162803750283,-0.16214005863731,-0.415022745112973
"IYO_004440",-0.0175280367861563,-0.017332864393382,-0.000195172392774239
"IYO_004445",0.118392531304207,0.910683447818127,-0.79229091651392
"IYO_004450",-1.24171301373938,0.151396540910212,-1.39310955464959
"IYO_004455",-0.658134449142286,1.50782827872897,-2.16596272787125
"IYO_004460",-0.936318604832998,0.46678974645357,-1.40310835128657
"IYO_004465",-0.765804840794101,-1.59330246300184,0.827497622207738
"IYO_004470",-0.521516808498754,-0.627530052613404,0.106013244114649
"IYO_004475",-0.360821069806744,-0.479789058810924,0.11896798900418
"IYO_004480",-0.154832280218102,-0.637940686326932,0.48310840610883
"IYO_004485",0.106193489945968,-1.21118454475497,1.31737803470093
"IYO_004490",0.00659328971935325,-0.775945274714787,0.78253856443414
"IYO_004495",0.259514873528431,-0.561758471768962,0.821273345297392
"IYO_004500",-0.344726964203956,-0.0786009037021084,-0.266126060501847
"IYO_004505",0.893950543181857,0.040937488722053,0.853013054459804
"IYO_004510",0.269584119919618,-0.659160428374741,0.928744548294358
"IYO_004515",-0.436550355944406,0.448662291042522,-0.885212646986927
"IYO_004520",1.12393827610969,0.178251568516284,0.94568670759341
"IYO_004525",-0.213150751752819,0.104359506626629,-0.317510258379448
"IYO_004530",0.0204852261609851,0.265315779916111,-0.244830553755125
"IYO_004535",0.472938166647109,-1.08273826525259,1.5556764318997
"IYO_004540",0.306176224975639,0.0116941875509763,0.294482037424663
"IYO_004545",-0.00624721874114325,-0.0808383089544591,0.0745910902133158
"IYO_004550",0.392817523131042,0.16599252620252,0.226824996928521
"IYO_004555",0.343997753172561,-0.00342146788405243,0.347419221056614
"IYO_004560",-0.0600271324536093,0.295773544634731,-0.35580067708834
"IYO_004565",-0.653604753082547,1.35067144149151,-2.00427619457405
"IYO_004570",-0.82662716163199,1.22112417193767,-2.04775133356966
"IYO_004575",-0.678174929709584,1.05931596117107,-1.73749089088065
"IYO_004580",-0.643588211086232,1.43475177247178,-2.07833998355801
"IYO_004585",-1.20919687651956,2.04631252081395,-3.25550939733351
"IYO_004595",-0.0934979365140668,-0.788659865986262,0.695161929472195
"IYO_004605",-0.0934979365140668,-0.788659865986262,0.695161929472195
"IYO_004610",-1.08407629968722,-0.0969545116201862,-0.987121788067032
"IYO_004615",-0.50481423953036,1.04610630299712,-1.55092054252748
"IYO_004620",0.628752719281297,1.14382848700216,-0.515075767720865
"IYO_004625",0.403521785459487,-0.119677976043697,0.523199761503185
"IYO_004630",-0.0647364943486535,-0.402219885291437,0.337483390942784
"IYO_004635",-0.275469793540049,1.11531347124459,-1.39078326478464
"IYO_004640",-0.560752266316601,-0.563944197710696,0.00319193139409485
"IYO_004645",-0.555986834109304,-0.316819986328995,-0.239166847780309
"IYO_004650",0.499238459431062,-0.726528358782174,1.22576681821324
"IYO_004655",0.683136130660471,-0.578429107291788,1.26156523795226
"IYO_004660",0.980751683209118,-0.189626850632255,1.17037853384137
"IYO_004665",-0.110141906935626,-0.834697005150674,0.724555098215048
"IYO_004670",-0.0463056855486392,-0.573445770032892,0.527140084484253
"IYO_004675",-0.120133114338745,-0.314298025350586,0.194164911011841
"IYO_004680",-0.520606413367942,-0.145447198551654,-0.375159214816289
"IYO_004685",0.0816647354159624,-0.656435691621456,0.738100427037419
"IYO_004690",-1.24171301373938,0.151396540910212,-1.39310955464959
"IYO_004695",-0.452943892466917,-0.00857519772505314,-0.444368694741863
"IYO_004700",-0.311804604785315,-0.380580411539718,0.0687758067544034
"IYO_004705",-1.01232578921986,0.443703555750429,-1.45602934497029
"IYO_004710",-0.239995202563566,-0.837271109883305,0.59727590731974
"IYO_004715",-0.316831154884643,-0.19954754348727,-0.117283611397373
"IYO_004720",-0.644801184067227,0.109873630209946,-0.754674814277173
"IYO_004725",-0.758995837707348,-1.05715734599067,0.298161508283318
"IYO_004730",-0.980933277614676,-1.37134497689239,0.390411699277715
"IYO_004735",0.0200688582930261,-0.575695958534646,0.595764816827672
"IYO_004740",-0.0689403638246464,-0.282031672844268,0.213091309019622
"IYO_004745",0.144777599889466,-0.345986393588309,0.490763993477775
"IYO_004750",0.186022755911594,0.0231693528078222,0.162853403103771
"IYO_004755",0.0859287316131745,-0.238096076014156,0.32402480762733
"IYO_004760",0.577463093149579,-0.123350507961544,0.700813601111123
"IYO_004765",1.09612897025316,0.475075529760002,0.621053440493155
"IYO_004770",0.678413675255988,0.200879692866857,0.477533982389131
"IYO_004775",0.532048065078878,0.280120974337231,0.251927090741647
"IYO_004780",0.838859846781158,-0.258523543279435,1.09738339006059
"IYO_004785",0.967988690245556,-0.0615426471888614,1.02953133743442
"IYO_004790",0.924706676876078,-0.327927983794603,1.25263466067068
"IYO_004795",0.985737039104938,-0.315987715128295,1.30172475423323
"IYO_004800",0.58374678145779,-0.0646186754288344,0.648365456886625
"IYO_004805",-0.216970802668942,0.411408751314347,-0.628379553983289
"IYO_004810",0.301184240325056,0.650313293550266,-0.34912905322521
"IYO_004815",0.273579684914004,0.524650772600263,-0.25107108768626
"IYO_004820",-0.122070471875002,-0.653825765218024,0.531755293343022
"IYO_004830",-0.0994992546350848,0.165061592802129,-0.264560847437213
"IYO_004835",-0.0934979365140668,-0.788659865986262,0.695161929472195
"IYO_004840",-0.298944400458131,-0.659020682524435,0.360076282066303
"IYO_004845",-0.636536544819531,-0.647077833770069,0.0105412889505381
"IYO_004850",-0.197930859800619,-0.602249802549337,0.404318942748718
"IYO_004855",-0.106076783537336,0.1328608122818,-0.238937595819136
"IYO_004860",0.864377188309344,-0.438239215436152,1.3026164037455
"IYO_004865",0.782985446717429,-0.710823021163411,1.49380846788084
"IYO_004870",-0.293952240106805,-0.107951720610326,-0.186000519496479
"IYO_004875",-0.138931268882951,0.282322303282477,-0.421253572165428
"IYO_004880",0.0876741600509494,-0.0465264356739416,0.134200595724891
"IYO_004885",-0.0716624890331451,-0.103067749307912,0.0314052602747665
"IYO_004890",0.735069810118268,-1.51688030607027,2.25195011618854
"IYO_004895",-0.454840986293039,-0.162021484215525,-0.292819502077514
"IYO_004900",-0.197667294421023,-0.324372376916261,0.126705082495237
"IYO_004905",-1.87635004979196,-0.452975422251294,-1.42337462754067
"IYO_004910",0.451885754342639,-0.211312247236064,0.663198001578703
"IYO_004915",0.701060863705754,-0.181417869535397,0.88247873324115
"IYO_004920",-0.149548975236068,-0.678349453946192,0.528800478710124
"IYO_004925",-0.0251807273276368,-0.862573571276604,0.837392843948967
"IYO_004930",-0.0305142255766132,-0.542887200248693,0.512372974672079
"IYO_004935",-0.179511871377461,-0.718937534358785,0.539425662981324
"IYO_004940",-0.242852642111806,-0.416245793051196,0.173393150939391
"IYO_004945",-0.346876465426064,-0.574154335066649,0.227277869640585
"IYO_004950",-0.155250989171352,-0.565830962846465,0.410579973675113
"IYO_004955",0.0513506676228643,-0.40522517811122,0.456575845734085
"IYO_004960",-0.541158156467532,-1.66113455218951,1.11997639572198
"IYO_004965",0.0559723289688529,-0.276893246945259,0.332865575914112
"IYO_004970",0.774929420749412,-0.64581001327598,1.42073943402539
"IYO_004975",-0.0275467225381935,-0.845601747545507,0.818055025007313
"IYO_004980",0.585288841361048,-0.875051806017897,1.46034064737895
"IYO_004985",0.632431154186006,-0.487888634779451,1.12031978896546
"IYO_004990",-0.277535833599381,-0.429995171029463,0.152459337430082
"IYO_004995",-1.26599196813509,0.00953798039866277,-1.27552994853375
"IYO_005000",-2.10218847516394,1.31107834775327,-3.4132668229172
"IYO_005005",-0.294016276076615,-0.767049761144346,0.473033485067732
"IYO_005010",0.0945891673042219,-0.165036122968733,0.259625290272955
"IYO_005015",-0.123630722503609,-0.0265828885770396,-0.0970478339265696
"IYO_005020",-0.308778740150725,-0.00799690085236207,-0.300781839298363
"IYO_005025",-0.878811489211847,-0.147302306641583,-0.731509182570264
"IYO_005030",-0.0766275076319702,0.014519274722092,-0.0911467823540622
"IYO_005035",0.0701894164975551,1.01892602111024,-0.94873660461269
"IYO_005040",0.151308122042668,0.358990041105264,-0.207681919062596
"IYO_005045",-0.132662755875354,0.633447692284084,-0.766110448159438
"IYO_005050",0.364993278586266,-0.514019294258848,0.879012572845114
"IYO_005055",-1.05674847573257,-1.26182658986792,0.205078114135349
"IYO_005060",0.22839122035428,-0.853218661815864,1.08160988217014
"IYO_005065",0.907085285437885,-0.29726879888863,1.20435408432652
"IYO_005070",0.669487699997894,-0.782857553879951,1.45234525387785
"IYO_005075",0.588976410656627,-0.759641723919291,1.34861813457592
"IYO_005080",0.0319894783604364,0.00708363247226993,0.0249058458881665
"IYO_005085",0.678909525630779,-0.293343386197947,0.972252911828726
"IYO_005090",-0.0623290578686558,-1.23654726959356,1.17421821172491
"IYO_005095",-0.510346201902788,0.739599462485568,-1.24994566438836
"IYO_005100",-1.54916951878693,-0.350548536772167,-1.19862098201476
"IYO_005105",-0.644877665069631,0.00434364165374558,-0.649221306723377
"IYO_005110",0.0182482578593246,-0.736085846622959,0.754334104482284
"IYO_005115",0.487932355504468,-0.590744859513622,1.07867721501809
"IYO_005120",-0.730028804321193,0.577697943267187,-1.30772674758838
"IYO_005125",-1.1968713185002,0.663532936417846,-1.86040425491804
"IYO_005130",-0.47173811415341,0.142524217928821,-0.614262332082231
"IYO_005135",-1.40170927946047,0.342305046927941,-1.74401432638841
"IYO_005140",-0.16688106480246,-0.284759222635632,0.117878157833173
"IYO_005145",0.0517766379718263,-0.316206301410631,0.367982939382457
"IYO_005155",-0.0934979365140668,-0.788659865986262,0.695161929472195
"IYO_005160",-0.255580598266555,-0.722370994414647,0.466790396148091
"IYO_005165",0.0498954975474137,0.0250119477163708,0.0248835498310429
"IYO_005170",-0.585086923755529,0.646860998749658,-1.23194792250519
"IYO_005175",-0.0809174893860515,-0.592778907764985,0.511861418378933
"IYO_005180",0.0387844684180032,-0.111878689645233,0.150663158063237
"IYO_005185",0.160550967748023,-0.099902661293111,0.260453629041134
"IYO_005190",0.365086731324839,-0.264694902227074,0.629781633551913
"IYO_005195",0.150118846718965,-0.14304439952003,0.293163246238995
"IYO_005200",-0.198257207837382,-0.0652228091762587,-0.133034398661124
"IYO_005205",0.218002946713843,-0.802676342720313,1.02067928943416
"IYO_005210",0.19656561392078,-0.338067430411821,0.534633044332601
"IYO_005215",0.0970336217028537,-0.609938313885876,0.70697193558873
"IYO_005220",-1.25547321635724,-0.416463816186348,-0.839009400170889
"IYO_005225",0.108303901009594,-0.018355554605448,0.126659455615042
"IYO_005230",-0.545843826591068,-0.468782098122361,-0.0770617284687062
"IYO_005240",-2.49474186234139,-2.19333357636527,-0.301408285976124
"IYO_005245",-1.24171301373938,0.151396540910212,-1.39310955464959
"IYO_005250",-1.12309603153066,1.67603713922756,-2.79913317075821
"IYO_005255",0.398969625044612,0.243437598753884,0.155532026290728
"IYO_005260",0.0255571927285816,0.155001513764257,-0.129444321035675
"IYO_005265",0.512165867485898,-0.174870975608239,0.687036843094137
"IYO_005270",-0.485863275110805,-0.961773254325917,0.475909979215111
"IYO_005275",0.469180245973029,0.0303968602608435,0.438783385712186
"IYO_005280",0.784731004526673,-0.733406707717279,1.51813771224395
"IYO_005285",-0.273683556008083,0.303266515019277,-0.57695007102736
"IYO_005290",0.148638186067977,-0.735430172603859,0.884068358671836
"IYO_005295",0.613407759386388,-0.869326009065144,1.48273376845153
"IYO_005300",0.126005106832571,-0.152211346819552,0.278216453652124
"IYO_005305",0.152076675359365,-0.710579471718649,0.862656147078014
"IYO_005315",-0.0717191896918797,-0.608969045806481,0.537249856114601
"IYO_005320",0.114812897399365,-0.428117265454157,0.542930162853522
"IYO_005325",-0.086156294064599,-0.382205218005793,0.296048923941194
"IYO_005330",-0.510315660891428,0.359129263206374,-0.869444924097802
"IYO_005335",1.08540005052161,-0.187583565923846,1.27298361644546
"IYO_005340",0.0728206465092512,-0.481086696490247,0.553907342999498
"IYO_005345",-0.699809645640006,0.318490702905058,-1.01830034854506
"IYO_005350",-0.111744034104354,-0.419056302833559,0.307312268729205
"IYO_005355",-0.155487079102804,-0.383446627560226,0.227959548457421
"IYO_005360",-0.251932570481486,0.224072868420702,-0.476005438902188
"IYO_005365",-0.392221731504545,-0.601622827884462,0.209401096379917
"IYO_005370",-0.0910540007480562,-1.44064170666102,1.34958770591296
"IYO_005375",0.140090775449276,-1.00978538226276,1.14987615771204
"IYO_005380",0.166959122407934,0.0642299702671131,0.102729152140821
"IYO_005385",0.0230560176445694,0.41450284160274,-0.391446823958171
"IYO_005390",-0.312504771621935,-0.718753767708559,0.406248996086623
"IYO_005395",0.138740158313083,-0.498618331452618,0.637358489765701
"IYO_005400",-2.74744933961941,0.209859617319813,-2.95730895693922
"IYO_005405",-1.92383612762369,-0.327162417866033,-1.59667370975766
"IYO_005410",-0.365191120700872,-0.129561534063344,-0.235629586637528
"IYO_005415",0.433400279428066,-0.307417084695703,0.740817364123769
"IYO_005420",-0.0513393336558415,-0.141793049925679,0.0904537162698376
"IYO_005425",-0.20889705563803,-0.829419357564536,0.620522301926506
"IYO_005430",-0.00754229613551735,1.13101083469572,-1.13855313083124
"IYO_005435",-0.217866492639329,1.43897001743531,-1.65683651007464
"IYO_005440",-0.328489447562762,1.68788143168594,-2.01637087924871
"IYO_005445",-0.180313932403845,1.62782505262281,-1.80813898502666
"IYO_005450",-0.667461135014963,1.84582742156692,-2.51328855658189
"IYO_005455",-0.486655114611601,2.04353037792416,-2.53018549253576
"IYO_005460",-0.380114265045781,2.01501831610957,-2.39513258115535
"IYO_005465",-0.635573739030126,2.15907638286596,-2.79465012189609
"IYO_005470",-2.69672418684922,1.76382239106535,-4.46054657791457
"IYO_005475",-2.73367587935944,1.46817979888333,-4.20185567824277
"IYO_005480",-0.20889705563803,-0.829419357564536,0.620522301926506
"IYO_005485",-1.78244043954955,1.22575196771284,-3.00819240726239
"IYO_005490",-1.8655040924384,0.910942990555352,-2.77644708299375
"IYO_005495",-0.305232771393914,0.377788584686253,-0.683021356080168
"IYO_005500",0.0239685433042046,0.224998062562871,-0.201029519258667
"IYO_005510",0.0961007918575149,-0.717789128058007,0.813889919915522
"IYO_005515",0.425831299487329,-0.0659699183727812,0.49180121786011
"IYO_005520",0.251115656648121,-0.767407899413005,1.01852355606113
"IYO_005525",0.0113593598800122,-0.587371760891063,0.598731120771075
"IYO_005530",-0.578215226715502,-0.0759480581312918,-0.502267168584211
"IYO_005535",-0.377341625427599,0.510072486426544,-0.887414111854143
"IYO_005540",-1.66248141801698,0.422227140541998,-2.08470855855897
"IYO_005545",-0.233200812503204,1.09275917430353,-1.32595998680674
"IYO_005550",-0.408125400954107,0.187234534816974,-0.595359935771081
"IYO_005555",0.41881596492827,-0.0677956698171308,0.486611634745401
"IYO_005560",-0.0934979365140668,-0.788659865986262,0.695161929472195
