"","rvs","rvs_p","rvm","rvm_p","mvs","mvs_p"
"IYO_014350",-0.993425946107519,0.442894136198519,0.60403026375041,0.78946645800039,-1.59745620985793,0.187917048380333
"IYO_014355",0.207616337751348,0.805120453368824,-0.170093612505387,0.907263802152594,0.377709950256735,0.553545409212621
"IYO_014360",0.129246868451634,0.849467678368349,0.304675224845523,0.703364293424696,-0.175428356393889,0.718510851329469
"IYO_014365",-1.08317696747977,0.301707787921107,1.47673620970473,0.344095741601888,-2.55991317718451,0.0112540489937373
"IYO_014370",-1.57010808792108,0.202186171620742,1.43596845812018,0.491561691100005,-3.00607654604126,0.0155306195468492
"IYO_014375",-2.76994442098223,0.0728958129886814,1.53826400759024,0.596903069638575,-4.30820842857247,0.00966914135645438
"IYO_014380",-3.37119002742074,0.0608823812169135,0.996469673048423,0.793556363381379,-4.36765970046916,0.0244333184427323
"IYO_014385",0.287149739028485,0.881971092522692,-1.61829948390378,0.326851000015112,1.90544922293227,0.0886974581417524
"IYO_014390",0.391585784045875,0.815012013260779,-1.38151101871202,0.431373084536704,1.7730968027579,0.115993770727997
"IYO_014395",-0.187004172076192,0.858732991009077,-0.121797324145644,0.947974445250732,-0.0652068479305475,0.942679768793441
"IYO_014400",-0.0255989494347619,0.991524223195009,-0.549166381619577,0.804419400543333,0.523567432184815,0.683369670797765
"IYO_014405",1.63816893580789,0.0897860562418355,-1.28204929136667,0.440178756621587,2.92021822717456,0.00462195858717033
"IYO_014410",0.911424295604594,0.474113148174834,-0.4701392867198,0.84395440226702,1.38156358232439,0.248971515142056
"IYO_014415",0.130379424054207,0.96511133454054,0.260510762814754,0.935430114170985,-0.130131338760546,0.937243064030933
"IYO_014420",-0.830817516665484,0.799896511971825,0.0301187891939773,0.996819853810426,-0.860936305859461,0.728958328854813
"IYO_014425",-2.35567244846299,0.237336312843776,0.57897800967231,0.904412740950645,-2.9346504581353,0.15580743708769
"IYO_014430",0.606514155748836,0.531227248587559,-0.893272185859891,0.540653899642962,1.49978634160873,0.0859405927876331
"IYO_014435",0.618043903243038,0.318903559997477,-0.378459094549063,0.747792910491516,0.996502997792101,0.112746386687507
"IYO_014440",0.609252073793181,0.691395091768094,-1.76750289553245,0.324898527203159,2.37675496932563,0.0470855866992103
"IYO_014445",-0.548395478351927,0.371538715995315,-0.0964017571714624,0.950436710124146,-0.451993721180465,0.486987514831068
"IYO_014450",-0.119368034860373,0.928425783635583,0.249364434684321,0.861717634766178,-0.368732469544695,0.611834168566116
"IYO_014455",0.408328479604029,0.640662904409044,0.413045373893938,0.776242784728475,-0.00471689428990937,0.996796486460875
"IYO_014460",-0.21711271876832,0.865549709272878,-0.864261961919102,0.493127866054222,0.647149243150782,0.426687339161674
"IYO_014465",-2.32737723746452,0.23646417875303,0.00323910554919668,0.999873864494044,-2.33061634301372,0.260103734485513
"IYO_014470",0.184107728949572,0.837239356121281,-1.06422184516729,0.189461077808118,1.24832957411686,0.0332928718384305
"IYO_014475",0.331987994890831,0.693703884511237,0.010681446646336,0.995909149499933,0.321306548244495,0.661774972892089
"IYO_014480",0.629353140131394,0.573490333036987,0.822712654634976,0.66125551324255,-0.193359514503582,0.87118278090049
"IYO_014485",0.121896856537785,0.947095198335437,-1.85981556892404,0.110056135334074,1.98171242546182,0.0256771767781656
"IYO_014490",0.506801287123828,0.533479679301774,1.3111017993889,0.200060401027215,-0.804300512265071,0.280034502405868
"IYO_014495",0.519674540513397,0.419884463453549,-0.377849643650329,0.741357967146164,0.897524184163726,0.145551202312588
"IYO_014500",-0.093852641868836,0.93378562003479,-0.136933521947656,0.918382424224695,0.0430808800788205,0.950377898982328
"IYO_014505",0.629353140131394,0.573490333036987,0.822712654634976,0.66125551324255,-0.193359514503582,0.87118278090049
"IYO_014510",-0.0513393336558415,0.947095198335437,-0.141793049925679,0.855504770461182,0.0904537162698376,0.834467753231703
"IYO_014515",0.0449878953279988,0.984400074908979,-0.400734401969496,0.800053415866008,0.445722297297495,0.61930789838351
"IYO_014520",-2.69119241207587,0.0726711099061847,0.0534040581794657,0.990096333578733,-2.74459647025534,0.0990971477950154
"IYO_014525",0.529092030429815,0.476981486194581,-1.09638183429783,0.249274900453441,1.62547386472765,0.0126986803673248
"IYO_014530",-0.0214927659767777,0.991524223195009,0.41245882552124,0.827422763260918,-0.433951591498018,0.682211368388313
"IYO_014535",-0.00265310596063131,0.999681159240877,1.20211648158271,0.643434655153724,-1.20476958754334,0.426030041476251
"IYO_014540",-0.20889705563803,0.790764241179597,-0.829419357564536,0.309452470735516,0.620522301926506,0.280591328442293
"IYO_014545",-0.0346549707680173,0.984150783759112,-0.813439186038898,0.494403932797668,0.778784215270881,0.292049750442138
"IYO_014550",0.569965158360097,0.421935079905577,-1.19766294395301,0.186130222673083,1.7676281023131,0.0070010567842256
"IYO_014555",-0.378948870049966,0.273269920616555,0.330435499876039,0.580906329314884,-0.709384369926005,0.0381056901731451
"IYO_014560",-0.238041615269367,0.825030471745164,-0.757646690583559,0.55089247296447,0.519605075314192,0.512040126151559
"IYO_014565",0.00872125185842254,0.996735165497436,-0.779750299070969,0.690574664074447,0.788471550929391,0.477187396042469
"IYO_014570",-0.339286802336775,0.565694119474595,-0.616087135399905,0.478201976168471,0.27680033306313,0.638842135035039
"IYO_014575",0.797373640533063,0.495986030293356,-1.50979100754667,0.340995901505647,2.30716464807973,0.0254552742086163
"IYO_014580",0.237428499688166,0.792321333946945,-0.0417343007047063,0.974995675005924,0.279162800392873,0.688421320673276
"IYO_014590",-0.37581950517214,0.723016568835082,-1.07985774043338,0.375289340087802,0.704038235261239,0.403705236602655
"IYO_014595",0.343226905645615,0.686195604898404,-0.441529533680754,0.722734266574213,0.78475643932637,0.256514488322812
"IYO_014600",0.166832967671937,0.89738118004805,-0.478676899914743,0.714314011244805,0.64550986758668,0.387043847501202
"IYO_014605",-0.120498878170421,0.928874565727928,-1.05039702126425,0.304900953615029,0.929898143093831,0.187138518564008
"IYO_014610",-0.142830469187254,0.951964252645721,-1.11739427047711,0.556861889482453,0.97456380128986,0.408945495153705
"IYO_014615",0.0899128731385502,0.974939148963079,0.995774344867126,0.659053775755979,-0.905861471728576,0.483143537403524
"IYO_014620",0.155112042691606,0.83311392678384,-0.302723781358182,0.751857506092773,0.457835824049787,0.383193879393409
"IYO_014625",0.0582880577989212,0.951964252645721,-0.575970207544111,0.409787221991006,0.634258265343032,0.169617653948389
"IYO_014630",0.278759864036677,0.699991580373057,-0.427415900390879,0.700786785948102,0.706175764427556,0.248374155913576
"IYO_014635",0.260749049785301,NA,-0.305814612651245,0.923279988048058,0.566563662436546,0.69545763189843
"IYO_014640",1.03886195267411,0.252570535214665,0.0884281202467111,0.969087868639929,0.950433832427404,0.326187287007767
"IYO_014650",-0.704202879067948,NA,-2.14870167530157,0.644031890019404,1.44449879623363,0.604280707964262
"IYO_014655",-0.742892754577696,NA,-0.676675683819459,0.863031630138177,-0.0662170707582363,0.978679953339521
"IYO_014660",0.872031693720667,NA,-1.0377871020912,0.869240914323754,1.90981879581187,0.521983558484034
"IYO_014665",-0.565714165028308,0.52399107840821,0.533788043861309,0.713390331068867,-1.09950220888962,0.169813294777323
"IYO_014670",-0.35592916950956,0.731552053813506,0.679961162057221,0.6227507550138,-1.03589033156678,0.189516303761827
"IYO_014675",-0.189259336415214,0.839111428722209,1.42921406697542,0.0411747715900955,-1.61847340339063,0.00387456076680317
"IYO_014680",0.32858657174892,0.318903559997477,-0.750821427752345,0.0585301575913024,1.07940799950126,0.000492255715717718
"IYO_014685",-0.812226990162231,0.495986030293356,-0.673955084968345,0.735511754579399,-0.138271905193886,0.918195956074975
"IYO_014690",0.112933891915317,0.959062314184215,-0.206979692465666,0.930701752158988,0.319913584380983,0.772996494342643
"IYO_014695",1.15767514137709,NA,0.746396721273075,0.713442112147345,0.411278420104012,0.726402697422867
"IYO_014700",0.151469610364807,0.927468387153815,0.254580679408158,0.896847990695104,-0.103111069043351,0.922391008507592
"IYO_014705",0.155430104859945,0.913061272858214,-0.195658905281809,0.918310126939671,0.351089010141754,0.681438726200404
"IYO_014710",-0.712809811608481,0.0750932914780636,-0.743020793745306,0.309452470735516,0.0302109821368248,0.961565858178095
"IYO_014720",0.549316037546046,0.620805557436718,-0.0598497777448031,0.97963604271349,0.609165815290849,0.588328580705559
"IYO_014725",-0.993486812796381,0.200771418958232,-1.72180800830525,0.149015757788445,0.728321195508867,0.443043800345811
"IYO_014730",-1.40040833176147,0.0432952246748934,-0.931425107452132,0.449855812135773,-0.468983224309336,0.577835376551889
"IYO_014735",-1.18949290720069,0.270954024565669,-2.26174167636487,0.109275858324008,1.07224876916418,0.35103678459256
"IYO_014740",-1.3692079747539,0.116734672637653,-1.69807797705842,0.183526477758128,0.328870002304522,0.761365860227396
"IYO_014745",-0.385384514599986,0.601906792770663,-0.641488033102848,0.552182205810535,0.256103518502862,0.720164427273961
"IYO_014750",-0.804961566522856,0.431628428446976,0.783450179888696,0.651885244188473,-1.58841174641155,0.0956203568070908
"IYO_014755",-0.42515514055339,0.671721904578778,-0.708297795532738,0.625453817099786,0.283142654979348,0.761365860227396
"IYO_014760",1.15001451188837,0.234891962501138,-1.31837038686301,0.389517214790221,2.46838489875137,0.0112654180143989
"IYO_014765",-0.174631703013151,0.843483326967663,-1.33538043144762,0.0585029810467774,1.16074872843447,0.0435568668374721
"IYO_014770",0.083491925272042,0.956099843809341,-0.25098422979717,0.865235257422707,0.334476155069212,0.662532839020835
"IYO_014775",-3.26084357519314,0.0584180371403916,-0.204369408200384,0.968904653005846,-3.05647416699276,0.111947738232869
"IYO_014780",-0.534419654984585,0.686195604898404,1.52537719579632,0.309452470735516,-2.0597968507809,0.0405621710040623
"IYO_014785",-0.918529277839556,0.546313324865973,1.31738913079026,0.556861889482453,-2.23591840862982,0.0933903436089517
"IYO_014790",-0.408495463911928,NA,1.52174468401024,0.344095741601888,-1.93024014792217,0.0716453097900996
"IYO_014795",0.128405510682185,0.890996811160927,0.340758569793423,0.725573001286044,-0.212353059111238,0.718777582901581
"IYO_014800",-0.401151605206491,0.839111428722209,0.945165854419569,0.690574664074447,-1.34631745962606,0.308692763428905
"IYO_014805",-0.670278336854827,0.628383589357091,0.681252138464488,0.751857506092773,-1.35153047531931,0.253840866732834
"IYO_014810",-0.867979046236505,0.455871366921172,0.400469848723806,0.860106036364943,-1.26844889496031,0.25026305796603
"IYO_014815",0.41264812903603,0.455871366921172,0.37452220309169,0.694423749021036,0.0381259259443397,0.951160209742363
"IYO_014820",0.404955592894129,0.48080233571856,-1.51917627411835,0.185053946121653,1.92413186701247,0.0160600001833177
"IYO_014825",0.225432207095275,0.631678929393557,-0.607515078839071,0.309452470735516,0.832947285934346,0.03638034130719
"IYO_014830",2.54957382867745,NA,-1.50018866565758,0.751325663223872,4.04976249433503,0.0834556490933229
"IYO_014835",0.819510579114162,0.0665448759725992,-0.523200132193801,0.534949123638729,1.34271071130796,0.00579198704326789
"IYO_014840",0.285915309956995,0.637464494641685,-0.361008197401906,0.703154271231511,0.646923507358901,0.21415438448893
"IYO_014845",1.50178205362409,0.273061194188977,-2.24546204221194,0.245917574708199,3.74724409583603,0.0049641179388332
"IYO_014850",1.40663513090694,0.252278696260205,-2.42814861397155,0.131355807115925,3.8347837448785,0.0013148726733123
"IYO_014855",-0.519671610231567,0.619711438026027,1.47926492302054,0.221501508585493,-1.9989365332521,0.0182310338185267
"IYO_014860",-1.24171301373938,0.165177110790369,0.151396540910212,0.947974445250732,-1.39310955464959,0.145551202312588
"IYO_014865",0.144416466590524,0.984503338958836,-6.45521846671944,0.166467657095801,6.59963493330997,0.0545868158024828
"IYO_014870",0.000697317832252486,0.999681159240877,-1.03562359383636,0.178346407695629,1.03632091166862,0.0709699309311659
"IYO_014875",-0.229809650315993,0.881084329475888,-2.58272888534055,0.00417505956779889,2.35291923502455,0.00641254057124954
"IYO_014880",-0.685407784596607,0.493438976312108,-2.44971526473683,0.0134649987173165,1.76430748014023,0.0520710780339365
"IYO_014885",-0.425255025619628,0.580095341608256,-1.24694641694982,0.181253914918375,0.821691391330191,0.248716471466651
"IYO_014890",-0.767586361977295,0.428846993178652,-1.93148175739417,0.263881748187142,1.16389539541687,0.34624335445643
"IYO_014895",-0.376735670055158,0.686025373601628,1.00115569928586,0.36387012090903,-1.37789136934102,0.0545868158024828
"IYO_014900",-0.37810576496133,NA,-0.371881404537984,0.916830881576527,-0.00622436042334531,0.998505007125325
"IYO_014905",-1.08626579579848,0.286248974212035,0.504770699587959,0.797069791543181,-1.59103649538644,0.123306248617056
"IYO_014910",-0.0809174893860515,0.944982268522102,-0.592778907764985,0.672147617278334,0.511861418378933,0.510718966757205
"IYO_014915",-0.585086923755529,0.589748097522171,0.646860998749658,0.707648283442162,-1.23194792250519,0.195038580541414
"IYO_014925",-0.00183501927493856,NA,-1.15028606307284,0.829166916465637,1.1484510437979,0.69545763189843
"IYO_014930",0.533729837203563,0.643491629907624,-1.4912418367734,0.309218137778031,2.02497167397696,0.0361615045562962
"IYO_014935",-0.452055107236621,0.596032251224649,-0.343845202776332,0.808009030178707,-0.108209904460289,0.907156638734757
"IYO_014940",0.223850202172426,0.881971092522692,-0.772445239243823,0.672754494051954,0.996295441416249,0.320778677119603
"IYO_014950",-1.36109474540668,0.0262998572459014,-0.134141248630594,0.938440654656046,-1.22695349677608,0.0746276019174521
"IYO_014955",-1.4994731586287,0.129393713390127,-1.30545139735343,0.459918775687915,-0.19402176127527,0.88754669066699
"IYO_014960",0.365628022584709,0.576833443228487,-0.592448682117103,0.542957929203077,0.958076704701813,0.0981535825886984
"IYO_014965",0.151735058346483,0.79856893855638,-0.311203890539538,0.681147347289314,0.46293894888602,0.266369024942533
"IYO_014970",-0.217950894953724,0.843483326967663,-0.692618410841021,0.68910001357321,0.474667515887297,0.629745224482706
"IYO_014975",0.876812600977982,0.208550938180742,0.11560487692599,0.95320161505066,0.761207724051992,0.337115777654505
"IYO_014980",-0.0915626465518734,0.937582234507457,0.646390561045405,0.514031400111103,-0.737953207597279,0.21894055645364
"IYO_014985",-0.49385860965085,NA,-0.484879231243201,0.865170236217797,-0.00897937840764922,0.99636449411306
"IYO_014990",0.538122995665133,0.596032251224649,-1.92182429730102,0.240048273225739,2.45994729296615,0.0266087300105998
"IYO_014995",-1.08407629968722,0.273269920616555,-0.0969545116201862,0.968904653005846,-0.987121788067032,0.345360859570272
"IYO_015000",-0.0934979365140668,0.96511133454054,-0.788659865986262,0.690574664074447,0.695161929472195,0.53802340581837
"IYO_015005",-0.208270485151281,0.778598558447423,0.135788891481016,0.919961867511544,-0.344059376632297,0.566522481671257
"IYO_015010",-0.423308762823417,0.457432587901163,-0.173837215426756,0.885774184054393,-0.249471547396662,0.6765756875076
"IYO_015020",-0.0934979365140668,0.96511133454054,-0.788659865986262,0.690574664074447,0.695161929472195,0.53802340581837
"IYO_015025",-1.08407629968722,0.273269920616555,-0.0969545116201862,0.968904653005846,-0.987121788067032,0.345360859570272
"IYO_015030",-0.0934979365140668,0.96511133454054,-0.788659865986262,0.690574664074447,0.695161929472195,0.53802340581837
"IYO_015035",-1.08407629968722,0.273269920616555,-0.0969545116201862,0.968904653005846,-0.987121788067032,0.345360859570272
"IYO_015040",0.344688211682421,NA,-0.541041122223871,0.783260268805928,0.885729333906291,0.393474916319607
"IYO_015045",-0.36182101187646,0.840770189285005,0.95699033473124,0.648988843997964,-1.3188113466077,0.26644566443629
"IYO_015050",0.1552849499077,0.921567217705677,-2.15074567402546,0.0236491318690398,2.30603062393316,0.00462195858717033
"IYO_015055",0.100858303292656,0.96511133454054,0.184177085335545,0.940459655336844,-0.0833187820428887,0.94618211437403
"IYO_015060",-0.150216481619988,0.951675276420675,0.140469276155011,0.965872859767941,-0.290685757774999,0.824561874904049
"IYO_015065",0.929422651366565,0.355480033446134,-2.52560440458823,0.0775179908308027,3.45502705595479,0.00152555380206254
"IYO_015070",0.266741222032289,0.78288194244306,-0.548154042464261,0.675272055990373,0.81489526449655,0.255840101385416
"IYO_015075",-0.585086923755529,0.589748097522171,0.646860998749658,0.707648283442162,-1.23194792250519,0.195038580541414
"IYO_015080",-0.0809174893860515,0.944982268522102,-0.592778907764985,0.672147617278334,0.511861418378933,0.510718966757205
"IYO_015090",-4.2170555293453,NA,-1.21784775618966,0.94003199072535,-2.99920777315564,0.680576307561174
"IYO_015095",0.308186388600173,0.628203396413308,-0.72030277917247,0.427895350636047,1.02848916777264,0.0729740954290833
"IYO_015105",0.0328252343428357,0.986000164588378,0.12504588105333,0.945761314514918,-0.0922206467104938,0.920315098575943
"IYO_015110",-0.275077017447805,0.795973975085796,-0.208952837374521,0.91861030856704,-0.0661241800732843,0.950174446090238
"IYO_015115",0.270555977476715,0.858732991009077,-0.957581853572136,0.560940470682522,1.22813783104885,0.21336448659019
"IYO_015120",-0.200028059687282,NA,-0.921692869290594,0.870181863653874,0.721664809603311,0.808017973853414
"IYO_015125",0.579193906551235,NA,-4.3025617841179,0.176737625895925,4.88175569066914,0.0294570997004911
"IYO_015130",0.882420239397532,0.18964112966112,-0.991639881754589,0.369214681445114,1.87406012115212,0.00770795927351395
"IYO_015135",0.786711621616203,0.409317161183224,-1.61138935789573,0.341248151341327,2.39810097951193,0.0257072508376823
"IYO_015140",0.519674540513397,0.419884463453549,-0.377849643650329,0.741357967146164,0.897524184163726,0.145551202312588
"IYO_015145",0.642284356635283,0.635581301660579,-1.3768263991297,0.499790543442123,2.01911075576498,0.105240014264131
"IYO_015150",0.107956749792377,0.937582234507457,-1.61359782604518,0.131355807115925,1.72155457583756,0.0298278007119026
"IYO_015155",0.1507593927459,0.916433449282676,1.23576820077159,0.263881748187142,-1.08500880802569,0.153299807745493
"IYO_015160",0.108347429154537,0.953270833171252,0.223868863986401,0.919961867511544,-0.115521434831863,0.920315098575943
"IYO_015165",0.0470375599408023,0.966603011480621,-0.0461204510657061,0.972542118504973,0.0931580110065084,0.894790153118299
"IYO_015170",0.0561783049517162,0.978961908437753,1.05688280449781,0.421763123436311,-1.00070449954609,0.240901923464746
"IYO_015175",-0.765842378486597,0.371538715995315,0.558948049996428,0.713390331068867,-1.32479042848302,0.112746386687507
"IYO_015180",-0.329845419373344,0.694488748020065,-1.12343928867937,0.47882069533191,0.793593869306023,0.430909881617574
"IYO_015185",-1.02224857821901,0.290980811239813,-0.308624898534369,0.895522109802308,-0.713623679684638,0.507173797535967
"IYO_015190",-0.163756036630716,0.85898554981764,0.0892163489089636,0.952929309714911,-0.25297238553968,0.699496366021659
"IYO_015195",-0.567080705550595,0.488267030495857,-0.393562806789649,0.783260268805928,-0.173517898760946,0.844627888989542
"IYO_015200",-1.79384672745419,0.0273351582460525,-1.03233815214538,0.487510405517077,-0.761508575308807,0.4282084005166
"IYO_015205",0.408429854446722,0.408644204922582,-0.157614585331426,0.883348221340757,0.566044439778148,0.244006635613733
"IYO_015210",-0.448156920613232,0.774451497476974,0.888106136793432,0.655977009582944,-1.33626305740666,0.227224743866448
"IYO_015215",0.496892286403746,0.555417465266825,-1.60188657663061,0.176737625895925,2.09877886303436,0.0120608338929353
"IYO_015220",0.770103843813867,0.445093642414489,-0.83639977272443,0.652944733239394,1.6065036165383,0.110344228729197
"IYO_015225",-0.320773036665711,0.776823891064099,-0.038977799507017,0.986605786451644,-0.281795237158694,0.774850604420581
"IYO_015230",-0.309331624727017,0.54753470493661,0.241080780259792,0.786059595172731,-0.550412404986809,0.25026305796603
"IYO_015235",0.0386000109924616,0.980813636486062,-0.877982813665772,0.395891302883189,0.916582824658233,0.177978322126885
"IYO_015250",-0.128380217035567,NA,-1.39806099977106,0.55058593174906,1.26968078273549,0.366487459395798
"IYO_015255",0.926823318097631,0.444145890051379,0.207529841532943,0.940459655336844,0.719293476564687,0.543007970388719
"IYO_015260",0.949951751971631,0.431628428446976,0.402763633837335,0.866166053282639,0.547188118134295,0.660738785741632
"IYO_015265",0.929633418271203,0.489317867277413,0.706806428793819,0.754756345971201,0.222826989477383,0.879805573423648
"IYO_015270",0.562737981728044,0.756869031952564,0.553744798557564,0.829166916465637,0.00899318317048101,0.99636449411306
"IYO_015275",0.181287671806978,0.951809949032755,0.833970866959774,0.747161646779796,-0.652683195152796,0.669920447450724
"IYO_015280",0.0307872664834076,0.98328999898101,-1.0138432322907,0.166467657095801,1.04463049877411,0.054494649816032
"IYO_015285",2.02797920226521,0.00883893311313062,-0.718854356270959,0.675272055990373,2.74683355853617,0.00177791004270913
"IYO_015290",0.276157490630958,0.808578765531529,-0.512452241223132,0.726538141557439,0.788609731854091,0.335348199357094
"IYO_015295",0.329769974931526,0.679252402937252,-1.12927246352471,0.235049579528719,1.45904243845624,0.0266087300105998
"IYO_015300",0.216362594892483,0.890559054062383,-0.0050803424833429,0.997878992466611,0.221442937375826,0.841398580973014
"IYO_015305",0.524734702558822,NA,0.122064059291795,0.968904653005846,0.402670643267027,0.720665608896006
"IYO_015310",0.711946314112737,0.165177110790369,-0.203381402161794,0.862193726272805,0.915327716274531,0.0938205451905861
"IYO_015315",1.42104873934093,0.043925237777569,-0.858388277427286,0.514031400111103,2.27943701676822,0.00305250058531152
"IYO_015320",0.393928364922587,0.54753470493661,-0.441669940946432,0.690574664074447,0.835598305869019,0.161035064901789
"IYO_015325",2.51584046687728,0.0184367848157691,0.411691931032738,0.878092181237672,2.10414853584454,0.0831846322956159
"IYO_015330",0.326225019319421,0.593201770789142,-0.494705318415873,0.591785951166054,0.820930337735294,0.130699886768747
"IYO_015335",0.288671423564111,0.635581301660579,-0.402300330959147,0.691735139630529,0.690971754523258,0.211559344092598
"IYO_015340",-0.0490139749848808,0.96511133454054,-0.25058400831386,0.827505599292336,0.201570033328979,0.752707725465349
"IYO_015345",-1.29937561756252,0.201087353314366,-0.101286778472805,0.968904653005846,-1.19808883908972,0.276095188702849
"IYO_015350",-1.33742789602094,0.230425190092016,0.132987219605447,0.968904653005846,-1.47041511562639,0.211409321119636
"IYO_015355",-2.06875429236441,0.0399335521883453,0.25145432622004,0.922468704293513,-2.32020861858445,0.0327222370355271
"IYO_015360",-2.6745474493962,0.0293993417777806,0.414771119618819,0.89533349090848,-3.08931856901502,0.019891965154568
"IYO_015365",-1.26599196813509,0.261417805674155,0.00953798039866277,0.99720410528833,-1.27552994853375,0.277509979433754
"IYO_015370",0.675393696009913,0.193512880000112,-0.773918860100058,0.344095741601888,1.44931255610997,0.0060779186171132
"IYO_015375",0.247255363797409,0.843483326967663,-1.2782787046529,0.27922265730342,1.52553406845031,0.0595937202702939
"IYO_015380",-0.188267091634693,0.835239910532328,-0.559162748496068,0.598465311702442,0.370895656861375,0.574881935876276
"IYO_015385",-0.0528142102164639,0.98328999898101,-1.30942154328944,0.389517214790221,1.25660733307298,0.21336448659019
"IYO_015390",0.228277736370488,0.883186622056334,-0.815684028415114,0.589697636196991,1.0439617647856,0.253193818035494
"IYO_015395",0.471569718226709,NA,-1.23174184381266,0.798777826586239,1.70331156203937,0.504777480826395
"IYO_015400",0.0455155516313105,NA,-1.68988419163869,0.418700999858159,1.73539974327,0.195038580541414
"IYO_015405",0.830037397501998,0.356376346988095,-0.341823628531219,0.85241713817845,1.17186102603322,0.187917048380333
"IYO_015410",-0.0255989494347619,0.991524223195009,-0.549166381619577,0.804419400543333,0.523567432184815,0.683369670797765
"IYO_015415",0.574404754054176,0.440478201742986,-0.395398272542077,0.781157730373903,0.969803026596254,0.193089690564586
"IYO_015420",-0.153956008841692,0.952631954701072,-0.14014686046522,0.968904653005846,-0.0138091483764719,0.993514572177631
"IYO_015425",-0.686067530030292,0.490705534387141,-0.0689311275166227,0.972542118504973,-0.617136402513669,0.517214735351674
"IYO_015430",0.259498454587431,0.747898019012287,-0.579292335427449,0.556911703823287,0.83879079001488,0.159713707895422
"IYO_015435",0.0220537753842613,0.991524223195009,-1.8696584687669,0.157592631252588,1.89171224415116,0.0571068594257921
"IYO_015440",-0.00529614718584124,0.997945349918164,-2.44288355248726,0.08813888945222,2.43758740530142,0.0298278007119026
"IYO_015445",0.050713446277479,NA,-1.22676758665209,0.579719183956694,1.27748103292957,0.329461167654518
"IYO_015450",-0.00702629348572131,0.997942072061632,-0.0592356280438712,0.98058610168346,0.0522093345581499,0.9727859989256
"IYO_015455",-0.648185881284462,0.371538715995315,-0.233424492958405,0.885026763150873,-0.414761388326057,0.592064655568707
"IYO_015460",-0.0314543739313002,0.980813636486062,-0.247212855873104,0.802978553483065,0.215758481941804,0.706501748535127
"IYO_015465",0.166336985766509,0.923471763912724,-1.00351795588502,0.495116566123954,1.16985494165153,0.202672494213694
"IYO_015470",0.26883388503332,0.849689944383765,-0.770910091728011,0.634672560620124,1.03974397676133,0.264852428984868
"IYO_015475",0.268093056724173,0.868570261220654,-0.780968822905913,0.665117535965865,1.04906187963009,0.300504955901289
"IYO_015480",1.00854943920396,0.499966986338259,-1.22448087289861,0.591785951166054,2.23303031210257,0.0968681572968575
"IYO_015485",0.283850743519643,0.686195604898404,-0.754523569054732,0.370903209138393,1.03837431257437,0.0607897999987491
"IYO_015490",-0.208532220885679,0.835239910532328,-0.528809170143203,0.659928930166427,0.320276949257523,0.657766980888332
"IYO_015495",-0.345919770337991,0.772789805170866,-0.766361261836274,0.591785951166054,0.420441491498283,0.651588985218545
"IYO_015500",-0.478773337325883,0.796030407258081,-2.22566014061539,0.198681952078704,1.74688680328951,0.180698047025976
"IYO_015505",0.400650443078207,0.843483326967663,-0.978993671192814,0.690574664074447,1.37964411427102,0.310077704649836
"IYO_015510",-0.245210210518112,0.772666408766263,-0.258765818980349,0.834197192572628,0.0135556084622367,0.987572792166138
"IYO_015515",0.636612217944427,0.642890761879861,0.275894663731613,0.918382424224695,0.360717554212814,0.783180005941807
"IYO_015520",1.12691848228298,0.10352759435865,0.157156708958168,0.934369114508025,0.96976177332481,0.211319821020244
"IYO_015525",0.972728827797562,0.401527246329944,0.185369623331142,0.945761314514918,0.78735920446642,0.499250599211084
"IYO_015530",1.61672095692761,0.113525994557671,-0.143423383862062,0.963425339233514,1.76014434078967,0.114460499334931
"IYO_015535",-1.65388129456384,0.254767979567974,-2.13297983780261,0.389385485174566,0.479098543238772,0.80208803633337
"IYO_015540",-0.1623477733219,0.96511133454054,0.42506808191848,0.918382424224695,-0.587415855240379,0.761428488586169
"IYO_015545",-0.0178810933230719,0.995781010380184,0.708941724938349,0.832219136464162,-0.726822818261421,0.698639537502528
"IYO_015550",0.113519883486394,0.980069726452521,1.1367417669872,0.723588024943579,-1.02322188350081,0.586550742721312
"IYO_015555",-0.198157387693565,0.960917914444876,0.664232056799977,0.857597140724005,-0.862389444493542,0.657953768377561
"IYO_015560",-0.301696309065076,0.93378562003479,0.236868466859271,0.961180174150751,-0.538564775924347,0.793437206520115
"IYO_015565",0.0760149428161001,0.976034506077299,-0.0761375933266566,0.972710309819861,0.152152536142757,0.909860503993809
"IYO_015570",0.19313230356403,0.869768977718608,-0.52087934366418,0.690574664074447,0.71401164722821,0.330670482157704
"IYO_015575",0.915729236564847,0.362310270642554,-0.276534358934092,0.904133376708202,1.19226359549894,0.228835809676387
"IYO_015580",-0.978085363870647,0.323521457409063,-0.202652414823468,0.93287980931348,-0.775432949047179,0.451786069673195
"IYO_015585",-0.99022772196509,0.48657321245698,-0.259454449594937,0.934677346681744,-0.730773272370153,0.600645154074377
"IYO_015590",-0.935372146373233,0.546313324865973,-0.437297642010035,0.886020945919119,-0.498074504363198,0.748373545606644
"IYO_015595",-1.2080168945042,0.147449602292538,-0.915901078943525,0.535816209313369,-0.292115815560679,0.772528704261693
"IYO_015600",0.11832154808509,0.959133545322629,0.301425795886479,0.899875580394301,-0.183104247801389,0.883978156930339
