"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38"
"IYO_014785",-0.0399334704921184,-0.0729132210299722,0.046044981615317,0.0441620904811721,-0.00253042692398047,0.0221836732452155,0.0271035601681204,0.00342800350719817,-0.0575992100497165,0.013584794575146,0.0263700191667396,0.0120892668946489,0.005851909075451,-0.00505151158682558,0.0028168162292799,0.0549945378885884,-0.00343777737594569,-0.00524559157180087,0.021070300778207,0.0332922374774412,-0.00488619034669514,-0.0448568565586845,-0.0165643008303967,0.0710919126133767,-0.0357352652214357,-0.0379947400549887,0.0688948667076975,0.0104194279429819,-0.0113068602020302,-0.0253855143039591,0.00831884425010779,0.00182663120425563,0.00642484471150319,0.0468839719608873,0.0549615418062526,-0.0381611296556645,0.00434250445011624,-0.0540182546270782
"IYO_006050",-0.0403275673790639,-0.0230979495055343,0.0815494577962568,0.0304824397154035,0.0178303733699862,0.0380536039815343,-0.0389155997920494,0.0479293076472022,0.0386271763572866,0.0105409735469204,-0.0395400184878631,-0.0258901475241859,-0.0380013154597314,-0.0518798497582536,-0.00740413331578976,0.0424582238849909,-0.0177827539433671,0.0181549087596216,-0.0175762582478004,0.0727852836825261,-0.0255380102603656,0.0463290268877541,0.0807582862208353,-0.0329309839595813,-0.0155067569453488,0.041687176715461,-0.0342527548491351,0.0461387865356878,-0.0335263955698059,-0.0142821116589311,-0.038989034408815,-0.0110398555345457,-0.0224421585858835,-0.00958470773338956,0.0293356873596325,0.0188246926050548,0.00703158964842133,-0.0227820662316592
"IYO_012675",0.00708788657613318,0.0751107650482987,0.0221259571690654,0.1520136313094,0.00252857986033602,0.0341367882739828,0.0218242916432117,-0.0200745426238213,0.0691409380488336,-0.0342387546833252,0.0240495506620882,0.0153387456848671,-0.0239850284168214,0.0836245412038807,-0.0206639487536084,-0.0290050045198524,-0.0124156762605966,0.071762854785196,-0.0220566984303047,-0.00944703820014676,-0.0573967946586126,0.0410825258465214,-0.117203986969844,-0.0550034007493065,-0.0559219217291627,0.0562143478228938,0.0199864551945151,-0.00117336335659171,-0.0264974014449376,-0.0265181378328633,0.0470900799198835,0.0119231174371183,-0.0636881464481547,0.0340667522935457,-0.00811645061168257,0.0599698420265974,-0.0400584127085509,-0.0238277680677578
"IYO_009510",-0.0434452474230475,-0.014704889200898,0.0271233708815177,0.00784021200179766,0.115787298826723,0.0309605178697451,0.0541278509609449,-0.0591958465649388,0.0236646293283039,-0.0612030349013263,0.0259764163848348,-0.0381080219308777,0.0468372643750682,0.0225678591108895,0.0299255094695948,-0.0138242148256092,0.0358458737987166,-0.0195369299843616,0.0367622093232072,-0.0365542870713245,0.0121761700543808,-0.0524631519953584,-0.0211869108544743,-0.0378594204800501,0.0188063765036341,-0.0348117429853665,-0.0191232601596807,-0.0323228679765424,0.019957542421906,-0.00857707701818097,0.0942499672102557,0.0241198885226812,-0.0244934238160816,-0.0554721103252273,-0.0653180246696106,0.0263441923687923,-0.00695425480662114,-0.00974885438621492
"IYO_028490",-0.0455324484780402,-0.012063046879854,0.00207846002105373,0.0133340661005842,-0.0193569264546017,-0.0278663704197954,0.00372413978271742,0.0380333355729987,-0.0244357205192549,0.0392174515581685,-0.028399988888443,-0.0523033842559489,0.021576407395097,0.0339420395297783,0.0174568909315591,-0.0159758533349815,-0.103198672892354,-0.0238891926241369,-0.0366460026909264,-0.122569155093411,-0.0527602545394889,0.0480273488211337,-0.197741000184344,-0.143148446531686,0.0516142907475821,-0.0329350276098933,-0.0931042419663182,-0.0157808369151087,-0.0295796406640818,-0.168897824457155,-0.0458590602038254,0.0966024380748033,-0.0765023614017494,-0.0403978225419296,-0.107021867477898,0.0344413460085504,-0.034527614148179,-0.0304131503407372
"IYO_001880",-0.0442213645879726,-0.0118367892438839,0.0346357961311516,-0.005428499649621,0.115616511984448,0.0117277507752271,0.0520865798580825,-0.0570771972540598,0.0555180009988567,-0.0267486957291991,0.0502298925908619,-0.00747589628312873,0.00380507168994316,-0.0102999388746734,0.000190900899768602,0.00418066419174248,0.0206787621746661,-0.0172248952848328,0.00457294023720003,0.0141443501592157,0.0127573910457369,0.0259611628821202,-0.0292506510794044,0.00723576897221116,-0.00842900087905638,0.041097685645764,-0.0287834918538904,-0.00184188605443679,0.0259865457264745,-0.0252324645332497,0.00421911403482949,-0.0250933136583596,0.0115520814072914,-0.0502619412161352,0.00415243695025642,0.0340443751051749,0.0162302393073192,-0.00371764653578579
"IYO_023395",-0.0495906700404288,-0.021650728492767,0.0161559103472744,-0.00903045639343209,0.015853657487647,0.0196774538190889,-0.0370705994213424,0.0668923152169698,0.0379624909069918,-0.04388010615725,-0.00124392679061693,-0.0385908169504017,-0.0369672777528656,-0.0182689445081157,-0.0458966700278609,0.0300678675050478,0.0360316049250838,0.0307157319145911,-0.0274962182939475,0.051542408362442,0.050707774406844,0.0242001891992342,-0.0240805820946128,-0.0514141550841981,0.0827143367270068,-0.0564305254274218,0.0157987814405745,0.0628380349320659,-0.00719266952017204,-0.0102763391579044,0.0293380011964819,-0.00544095371786901,0.0391256946172699,0.0262948210457722,0.0492011236752604,0.0193499749083974,0.0320322573793538,-0.050546689088192
"IYO_019675",-0.0525112446029942,0.0062743726149345,0.0181116600151983,-0.0162900534837703,0.00719840317842554,-0.000972336398547912,0.0209284006803014,-0.0158828466517454,0.0522627700006697,-0.00176464368475703,-0.00268315726876251,0.0217497798820265,-0.00279049135260217,-0.00460628565571298,0.00288610301021299,-0.028262941365199,0.022853437586499,-0.0468284254687808,-0.00301507146687669,-0.0103413322412025,0.0119837057610902,0.0053735590992149,-0.0496047506267982,-0.0191347037772831,-0.0223794336150103,0.037426490005091,0.0135034213266887,-0.00345101413413187,-0.0374902052439616,0.00349435497172128,0.0191837381588174,0.0236643911371231,-0.0278972432916491,0.083952594526071,-0.00360589740050776,-0.0316142001369884,-0.00382215754099334,0.0196120480637485
"IYO_018560",-0.0492289068516017,0.00957628711055863,-0.0273371157405223,-0.000344019080322457,0.0264222959997601,-0.0400116516140127,-0.0126921104302467,-0.0189632638245961,0.0143261681915329,-0.0235041027339959,0.0425897101808992,-0.00831727420495893,-0.0422679578858958,0.056099905412733,0.0740244861829762,0.0566195110981335,-0.02019953469109,-0.0312480408240256,-0.0784251225615394,0.0132265044622502,-0.0758261183016036,-0.0574886344955662,-0.0203132044610178,-0.0412197128158747,-0.0158050390253049,-0.0592762595984282,0.0173316359204515,-0.0180677722695281,-0.0384891771089708,-0.0117786345845391,-0.0734145930822216,-0.0190614719119524,0.0396171098445116,0.00689600163180361,-0.050496173487248,-0.101346967481572,0.0936307256474807,0.00220017028331809
"IYO_021420",-0.0318072396848705,0.0172604050958607,-0.0881493734779571,-0.040045032912966,-0.0715318415700346,-0.0442482363789528,0.00264317044285461,-0.101210608172854,-0.0566175154224663,-0.0641069967595886,0.0145000239717347,-0.0174516839021256,0.00763161918533349,-0.0531760667521595,-0.0395613057349639,0.031773266331515,0.00709004416941098,-0.0330012444181426,-0.0146973186778604,0.021817250741648,-0.0246756311406571,0.032712023879503,-0.00342276461487165,0.0284007116771591,0.0812929949118251,0.0293912661288407,-0.00856777036215314,-0.0563382623371301,-0.0671297452910172,0.0145202249984017,0.043895608004683,0.0494994873512609,-0.102679118188905,-0.0136368408800602,0.0241482793275747,0.0622649529708718,-0.0307111038537223,0.0322626178766297
"IYO_002575",0.0408432349117878,-0.0641921655182958,-0.021331582343287,0.0388663885790431,0.0204540051278372,-0.010952043207147,-0.0367891549026584,0.0262640140862327,0.016183206234494,0.0553253038071521,-0.00186300412439659,-0.0148906721441927,-0.129065150461193,0.014039107910221,-0.074459165690673,-0.0916460038518507,0.0585783388897305,-0.0174071949034456,-0.0527207167404808,-0.0284775512600707,0.00257397611076116,0.0467343078537814,-0.0126456931812324,-0.00418852698039148,-0.04773006375367,-0.00385048321524475,-0.00795789256169776,-0.0380667171566698,-0.0164512253856846,0.0530491875139594,-0.0292782547998788,-0.0116463818159539,-0.0310853935443976,-0.0143581752963685,-0.00421448979591274,-0.0104933293713736,0.0170891915967893,-0.0483107593093307
"IYO_009210",-0.0391329937120395,0.00728487994703529,-0.0744965942061654,0.00454817323196959,-0.0116742247920719,-0.0618965958267329,0.0525372876828409,-0.0492104293305125,0.015157143934194,-0.0343295093620021,0.0262758475508113,0.0133739869140777,-0.0655478116818802,-0.0248558935269301,0.0509884764763717,-0.0361908248250168,0.0434850030590231,-0.113261584719686,0.00418168374148964,0.0134404187136688,-0.0490198235364764,-0.0143916372234259,-0.0135501820426785,-0.0489138750266049,-0.0640436028362025,0.0902662496868984,-0.0605099377132437,-0.0986018216213976,-0.022463914212584,0.0211441154539812,0.0881541273570251,-0.00746786897711129,-0.130135598078007,0.0288179060897876,-0.00174645328170861,-0.0149843335579368,0.0339016682394712,0.0261885794186165
"IYO_001820",-0.0128603718187868,-0.12369944416574,-0.0117046278141976,0.0324386441350554,0.0157115621657434,0.0193396907290622,-0.0330392903558463,0.00667299478074413,0.0378171207117324,-0.0791839469284669,0.0317621703212378,-0.0404645878047579,0.0508304713257762,0.0206189037232903,-0.0527716934935208,-0.0305074774319265,-0.00675843893817222,-0.0344847714807763,0.0401560166519591,-0.0237029828759565,-0.0366047319984632,0.0190487981258445,0.0990733803789764,0.0346666184116841,0.0794319032723646,0.000171722298157105,-0.00664279965958269,-0.0105368250891775,-0.0295575800578994,-0.0686517809672636,0.00686579016550266,0.0344024981722617,0.00812202682642071,0.00350024558699459,-0.0465415227947424,-0.01643404033945,0.012421436878883,0.0211613672125965
"IYO_014660",-0.0459887085121167,0.0055146215119591,-0.0276805537039325,0.0098845846493512,0.0416513428719987,-0.0397066129293571,0.0050193059033785,-0.00188054886955679,0.0228032732875308,0.0180016703686271,0.0743742169215722,0.00405752379730573,0.0848438981896465,-0.00894711397533214,0.0208914976001766,0.00561118295399382,-0.0955157324688941,-0.0372288126363226,0.0255069022410664,-0.0831378452668581,-0.047930323809017,0.0060918960704288,-0.103923383034604,0.00374607719243962,-0.0478744226929685,-0.0923782860313972,-0.143525880751022,-0.0921029909264521,0.0930509446816691,0.0283569110550969,-0.0110402173080657,-0.0559440830315563,-0.07711713428031,-0.0230219553119215,0.035274922156001,0.142604265924519,-0.050128524332256,0.00825706340784813
"IYO_005665",-0.0464654097654958,0.0137349972122044,-0.00736120158067503,0.00713855472509974,-0.0515328539310535,-0.0657146359340228,0.0360748443035688,0.0691572543431266,0.0612094086356135,0.0389960125355426,0.0020045506640989,-0.0292236299336866,0.0782390944536969,-0.0296013947572035,0.0161391856149163,0.0193033383712514,-0.00588654715017939,0.00872642977146945,-0.0258304615918833,0.0310720887075653,-0.00818918547113362,-0.10600667082356,0.0554569304772165,0.0396096747174603,-0.0257294529010962,0.0287426258800655,-0.0247952145290221,0.0339135352840836,-0.0121878765049733,0.00617360050438612,0.0707174463797411,-0.0166751450027839,-0.039288797048606,-0.0546960704237062,-0.0528696083902903,-0.142053469026574,0.0103206444769859,0.032857861933436
"IYO_003720",-0.0487571704682306,0.00032989670258458,-0.0539200944521927,-0.00292241290732711,0.0200792360933015,0.0307255851411574,-0.0362134083301064,0.0101458048940691,-0.033681753785583,0.0167577115094563,0.00289592198196446,-0.00697737811870457,0.0190435360764419,-0.00138176495610038,0.000526364560789601,-0.0290520780365873,-0.00626763161825067,0.0121623059879534,0.0127631067152943,-0.0414393434493526,0.00983809804310599,0.000562274986092481,0.0263146936405078,-0.00638802425054647,-0.0265892460123524,-0.0201510340673161,0.00407068853193568,0.00164119474129897,-0.0157641370145887,0.0158223890314489,0.0323100223888774,0.0105089702130711,-0.0058699072583502,0.0252481601806931,0.0233372059637113,-0.0259686901533163,-0.0235585030990431,-0.00721895527850259
"IYO_028955",-0.0387131804990496,-0.0188930555903786,-0.0315540684779583,0.0135999571255521,-0.0584692144991252,-0.0557922172692999,0.0198711145239814,-0.00475935395523875,-0.0354659464156762,-0.146046434780506,0.0923543828599016,0.0383958286639501,-0.0386311244413292,0.163136915440076,0.0241281378038453,0.0867352365772515,0.0802705658324716,-0.0329558017132554,-0.000453105316133931,0.065069733823618,-0.0164657714204,0.0789477768985677,-0.0178319840318816,-0.00784979925388428,0.0915916500587041,-0.0201337930401494,-0.0349118037889794,0.0242752871297341,0.0659090534240642,-0.0107144488256974,-0.0604082015524243,-0.117450138129841,0.00500976461795716,0.00444778928625732,-0.0301962770009802,0.0121847372867405,0.0100124333964542,0.018271760934757
"IYO_006845",-0.0485532901034955,0.014233520907444,-0.0389267896131495,0.00249907888230869,0.00676293797603898,0.0176316766401578,-0.0282802360441971,0.0265610374329528,-0.0270137599314507,0.0694035852883329,-0.00297843337028517,-0.0167509731865009,0.0248081183903369,0.00432169142855845,0.0515035005533335,0.0537812383601654,-0.0169962150417908,0.0114909011644017,-0.0185308222078637,0.0232585379328766,0.0255314026667645,0.0650635115399821,0.0860228900025009,-0.0328096146158835,0.0296215805290741,-0.00587700811279609,-0.0167545375863913,-0.0649278261703645,0.0457434019991353,-0.0569777021021816,0.0567302896299827,-0.00617408299761019,0.0104461912727951,-0.0339416330562383,0.00372951927395198,-0.0462070187398483,-0.110731020727402,-0.0084195549122621
"IYO_006020",-0.0428407426587882,-0.0208010302194924,0.0686104068404242,0.0110240493455242,0.0121058070944621,0.0276487957106745,-0.0218316938463125,0.0374547046144415,0.0451545179258245,-0.0196512710748166,-0.0785894935955348,-0.0665409171533733,-0.0155392605998403,-0.0292890560142792,0.0694991394940863,0.0372787066206407,0.0367563489546493,-0.0438186466600141,0.00415329248196556,0.03535606477223,-0.0133867938698759,0.0443721325933616,-0.00466159709543794,-0.0126844841285569,-0.0331006787167985,0.0195572900572215,-0.0204956382083648,-0.0344313054877335,-0.0452872812395935,-0.0768770450906655,-0.0264107056442765,-0.0307191420605272,-0.0234185318699545,-0.0324784213555002,0.0110360152062097,-0.0305757459388207,0.0495629246778033,-0.0189302890969012
"IYO_006045",-0.0414682359046793,-0.0225058315411264,0.0727290173486485,0.0282443377958439,-0.0183362965821863,0.0147379601699195,-0.0252960598427987,0.0422180516801864,0.0653048688481302,0.0207347940279027,-0.0659632806678372,-0.0693598874880618,0.00799285155014361,-0.0580746277907338,0.0345139484258441,0.0259241339729121,-0.00810188835774844,-0.0128600256125135,-0.0319877550537844,0.0082213262652942,0.00728904796107276,0.0406610167016996,-0.0338787820393436,-0.00738031676410337,0.0110554140858318,-0.0131702883491377,0.0174154107172748,-0.0696266355561481,0.072080392444687,-0.0115372552639461,0.0100892636087059,0.0285049948362854,-0.0390279184096944,-0.003866960646308,-0.0167887892658189,-0.0337085618262899,-0.0139243469295985,0.0540806019600861
"IYO_006060",-0.0353828202098403,-0.0269174723088695,0.0907364501355735,0.0324802286133977,-0.00436061153890369,0.0113357504125784,-0.0382948012916352,0.0599308808524586,0.0365064362366569,0.0106724247170232,-0.0490727286201461,-0.0994828462120965,-0.00188085531781697,-0.0312726851741661,-0.0119179691086311,0.0580354840596147,0.0475870222541286,-0.027120606871612,-0.0116977886882417,-0.0204635742907749,0.0349242676861561,-0.00614420373057725,-0.00621211102768766,-0.0339372939584398,-0.0100084781814051,0.0164830498927933,0.00655681039835534,-0.0501193472025706,-0.0155051872532277,-0.027543010157809,-0.0532442162386341,-0.0406907671449574,-0.0102630180907523,-0.0613602896709722,0.00501437962331404,-0.0422330288503288,-0.00551606937466659,-0.011029677849078
"IYO_018165",-0.0477243162977488,0.0151191376233907,-0.02278158053318,-0.0013781479828892,0.00772328722217757,-0.0445169852901369,-0.00569007012677413,-0.0414157556724219,-0.0273167379885051,0.0022932590441991,-0.00224465813099373,0.0142275374864858,-0.00949975584410999,0.0287593052080745,0.0759916912293233,0.0841238558384265,0.0948777229977097,0.0497728252903221,-0.0622615000149799,0.0652243015969377,-0.0193033755048038,-0.0234276050305748,-0.071507936105459,-0.0607521163504852,0.0144106517220589,-0.0711300002754374,-0.0271042092615489,0.00324093109814171,0.00561233032338146,0.0539227765485396,-0.0176870285209502,-0.0234545824958861,0.0199589599535411,-0.0284922813765571,-0.0869341018200779,0.0372929799664922,0.0571080326794947,-0.0159231057798862
"IYO_022600",0.000398431189044386,0.0607706529141746,-0.00782301059578018,0.166487294974446,-0.0149151528983318,0.00980843991732753,-0.0672215479984709,-0.0210923115591692,0.00491138124490619,-0.0672168795060903,0.00783760481740862,0.00829407826125792,0.0263096515914502,-0.0118603149843971,0.0632496022284819,0.0432826699532153,0.0349899769249532,-0.0532348695951834,0.0382550388766479,-0.0581849619967588,0.0037760289659386,0.000953974723664252,-0.0164700442802449,-0.0187332750808986,-0.00103591078375385,0.0236695348790842,0.0202452487927157,0.00922138619713758,-0.0117190967342569,-0.00515250713693915,0.00447825442627261,0.0817460894503942,0.0448712615734751,-0.0259702823454837,0.0678487322705704,-0.0420008930302146,0.0475442517039769,-0.00422712947893956
"IYO_010885",0.000417302666198373,0.0672492034983303,0.0237207631096312,0.150825743219681,-0.0103481033079648,-0.0154732822961727,-0.0277857522265349,-0.0389300275831038,-0.0514641340713288,0.0191963586354893,0.0554533969420756,-0.0120002454683781,-0.0869840099658146,-0.0393898525141736,0.0698175241691031,-0.00352379596078062,0.0577512210031298,0.0709613763722604,0.0437298802882588,0.00146441215482689,-0.0555554173169724,0.0242714747574816,0.0223033906535659,-0.00111791839819365,0.0544217488552009,0.000502847641684572,-0.08785438237465,0.116638281284661,0.0233495423231849,-0.0703288970395574,0.0607201812072068,-0.00926895771785226,-0.0333337436244899,-0.0945902239750812,0.0327260937033582,-0.106045922635783,-0.0840829478056362,-0.0337471622689865
"IYO_028015",0.0458557755357398,-0.0603666037368932,-0.00804941792098454,-0.000359487770455215,0.0423195578580085,-0.00263279519689024,0.000326491548434892,0.002182555348681,-0.0263073907356138,0.0275805168805734,-0.0166676110079683,0.00493585919059603,0.00637276746074529,-0.0384881729318681,-0.0103585578468081,0.0312460806648908,-0.0324335880556233,0.0171390469992494,-0.00718531231520115,0.0260836795503841,-0.0152192363731221,-0.0280256854068153,0.0167434198702219,0.0358344317440499,0.00235473674026903,-0.0604360235068033,0.00641772292245061,-0.0141545853253362,-0.029794214318231,-0.0113599416311777,-0.00729588540345611,0.00667970365564473,-0.00559396535474447,-0.00729910058580375,0.0179890070708167,0.0346155822866406,-0.0315971198052897,-0.0393882874572802
"IYO_008840",-0.0424507228550807,-0.0558008712379048,0.00408061125521169,-0.039027182031055,-0.0234584921147416,-0.029752651103511,-0.0554949811715249,-0.0803139250674806,0.0174601673037811,-0.040893609884715,0.000982427778634599,0.0124772597211193,0.0244897871702626,0.0460091704469096,0.055165779546814,0.0200121682978789,0.00695738383685166,-0.03091981800071,-0.0451879994678484,0.0363417630778689,-0.00352738264165576,-0.0303318236535862,0.0395362506867406,-0.0618205298221225,0.0264035953853102,-0.0145745929548483,-0.0170072463789735,0.0190489290222024,0.0102395490893892,-0.0171669675091248,0.0554569093340079,-0.0208236875412024,-0.0177839060836619,-0.0715529421827473,0.00948904637799527,-0.0261438072992038,-0.0722136006265531,-0.0430786579632795
"IYO_016125",-0.0384759343568261,-0.0520163871760176,0.0600906530206642,0.0312577620155123,-0.0288158772464978,-0.0390304059757268,0.00743867408825604,-0.0340738497358027,-0.0515752934716809,0.0273703123208146,-0.000711408777570244,0.0214671181795891,0.0360978481053063,0.0162183920473387,-0.0860140905089498,-0.0448081652905418,-0.0204603662675908,0.0148502889496265,0.0395480697661442,0.0119912355654194,0.025941686751891,0.00122898381068961,0.0335202384649423,0.123625353027871,0.026014654628592,-0.0153478155565077,-0.0252747710232438,0.0212697056784147,0.0325422715006883,0.00773528192116628,0.0659225145232644,-0.0574966345109325,0.0127490756680646,-0.0392341001377341,-0.0174066324192955,0.0158289874473694,0.0102221491674291,0.0105674391422697
"IYO_008065",-0.0484368303758024,-0.00803832995010581,-0.0337887289953419,0.00678765667334317,0.0274598215832214,0.0297648037941208,-0.0501433781796158,0.0263995737555056,0.00904556262035025,0.0344288063968617,-0.00263486654049155,0.0273354668803867,-0.0152945377635218,0.0549717075143311,0.00447239402955592,-0.0359443846002063,0.018429433914516,0.038730544832253,-0.00467872344257189,-0.0664243588069191,0.0258835348754801,0.00945416576997559,0.0214003278171314,0.0325977181413255,-0.00543640402380816,-0.0306836058128191,0.030447587868897,-0.0281024935265286,0.0226720725088261,0.00196905017684553,-0.0147157085015568,-0.0361954052555927,-0.0135220799340512,0.0156036096791212,0.0249781094864635,-0.000157661567822842,-0.0259749159421293,-0.0187589141563628
"IYO_001955",-0.0462802334673696,-0.022208959355428,0.0451282733705356,0.0116455489029521,0.0100053447138608,0.030285232695776,0.0100343171758564,-0.0629907355883484,-0.0211711408588882,-0.0027299410879984,0.00757662468600107,0.0478684727381746,-0.00905582316430048,-0.00763071728276006,-0.0313378681099452,-0.0399709983626406,-0.0250826829040867,-0.0386386630698177,-0.0190107021780044,-0.00949110558084746,0.0289767301715332,-0.00517618571041078,-0.0481476561800184,-0.0825879191983586,0.0353838081029177,0.0300843357486253,0.0436964943809728,0.0483339130995514,0.0576147240098602,0.0386252670661691,0.0127759070382047,-0.0323405526718687,0.00917152868124147,0.00497791368433847,-0.0755814427865523,0.00838645135860378,-0.0547129657585542,0.0391836719417722
"IYO_006855",-0.0438810427663989,-0.00802865737852666,-0.0456299053743553,0.00948679371684779,0.0390248766174992,0.0536772093353398,-0.0191200569226114,-0.0225695215387977,-0.0210718195038047,-0.00745337439887298,-0.0158306928094341,0.0233678056776704,0.0177337914003991,-0.0279345583549386,0.0208515299092699,0.0229203290702199,-0.0143496366843533,-0.0543167704585956,-0.00720676696814483,0.0101990694513062,-0.0881198196476366,-0.015878833020147,-0.0929127092875378,-0.0337460350960641,-0.0314104571871611,0.132224083023153,0.0350735898422602,0.177195762066147,0.0141442138015858,0.0280875384968337,-0.02607608344921,-0.0496941928550954,-0.0368812483979061,-0.0289474159173338,-0.0621831957293491,-0.118627480303524,-0.13408223493535,-0.00251175722569465
"IYO_017945",0.0341040211585278,-0.084994203368065,-0.0250149077037808,0.0424264445655915,0.0320413427652523,-0.0221140795643121,-0.042043415025527,0.0537161089789676,-0.0281979993697858,-0.0155883005512603,-0.00687041640793221,0.0408526704864161,0.0206583584231395,0.0115709181421013,0.0307035120219954,-0.0262297311639668,-0.0337851865069764,0.00204916877095495,0.00126458290571154,0.0041334218716828,0.0940644602262783,0.00489684733512304,-0.0574044962378183,-0.000622821388021194,0.00766880945801206,0.00607133466950641,0.0550208757084862,-0.0225771900304789,0.00618436619784395,0.0514438749063506,0.000370209025316147,0.0231298942360561,0.0213687930547538,0.0107076151003373,0.0316297006015353,0.0270110347729789,0.0229119300610449,0.0359934530083346
"IYO_029045",-0.048677345605547,-0.00534471548945249,-0.0404993531815441,-0.00321686425085314,0.0231015129816489,0.0350650650827438,-0.0443122039752924,0.0216996810186567,7.42198917511046e-05,0.0171327017158758,0.00970350120010993,-0.00267552051818968,-0.0153783049316509,0.0292340777443008,-0.00975531791472484,-0.00713284552625242,0.0100452797956526,-0.00341759961602547,-0.000957190528888446,-0.0443205224192899,0.00122230951307086,0.0061438310603863,-0.00547087230477335,0.0166246520374515,-0.0209328363657622,-0.0243004151712032,-0.0133719123997788,0.00817107637711419,-0.020041460526367,0.0514403923933463,0.0272422027124804,-0.0143987713406581,0.0362746836878515,-0.0411644059987756,0.0421458080984102,-0.000409623680619776,0.0431021356832617,0.0336075308559758
"IYO_010890",0.00818353631364176,0.0707856194522864,0.0148583577427692,0.14636581862041,-0.0520223316351301,0.0288200059153175,-0.00938436118556079,0.0282535253785304,0.0299291134034869,0.0290656646702133,0.0079966829102382,0.060714326059814,0.00198301523032985,-0.0664494260628005,-0.0225843299128268,0.0611789809300775,-0.0292847705343588,0.0680433341186531,0.00171148904320555,-0.000583742956214363,-0.0138250498464095,-0.0124714914726551,0.0153984948830901,0.0306010288000944,0.0587723469925617,0.073927686897728,0.0714657501065072,-0.0436470748478923,-0.049803677854533,0.0400567332880652,-0.0114703893888807,-0.0315426152357589,0.00366824818506766,0.0450527289412938,-0.033127852806962,0.00791721551565981,-0.0894965415169444,0.0208170627457346
"IYO_006365",-0.0264041541073999,0.0670531502944874,-0.0696345267799704,0.0722397766575368,-0.0585469012466439,0.0317149229332655,-0.0356372057027571,-0.0547502758164126,-0.0116161649737078,0.00059590654875271,0.0298840560460118,0.0478317898183557,0.00335947030974169,0.00805170352409426,-0.0121656815256273,0.0417522404172804,0.00614246361464649,0.0325814704038295,-0.0180952025881163,-0.01594515159049,-0.00984022185033868,0.00996575913458858,0.00143533184776208,0.00601825090259633,-0.0303297249112504,0.0593953040434769,0.0197889127295693,-0.0183014518215431,0.0692447726198714,-0.00854916839168859,0.0366878098664097,-0.0353955657222131,0.0752740869162483,0.0317570518188921,-0.019398486153245,-0.0666594230499148,0.0517355732704385,-0.00173262791292804
"IYO_011845",-0.042788071862729,-0.0124299990009556,0.0404356306198847,-0.0198681397003443,-0.0770929818917991,-0.0152784314243995,0.0405610894982031,0.074159969169585,-0.0753017288985388,-0.00608424369449634,-0.00447680731223708,-0.0344008940328771,0.0224535178431477,0.0162715943128462,0.0376581648657332,-0.0153274508223779,-0.0183778521129609,-0.0412029843261132,0.0832768120368249,0.0240567611229064,0.0228811824345508,0.0361202770089723,-0.0072917189872337,-0.0155031463174863,0.0268393013867088,-0.00727657917464629,-0.0280263763096035,0.0451976737148247,0.0652330057695848,-0.0244882758069749,0.0477103552658629,0.0336197153910086,0.0696839953678175,-0.0158200491793601,-0.0398344693834729,-0.0628056675250562,-0.0526712379776904,0.0133782152826314
"IYO_007590",-0.0465114500897772,0.00957713454086957,-0.0350429697794823,0.00460564621998297,-0.0405593364001574,-0.035550644188695,0.00426683948637523,-0.033604344447002,-0.0490125499311325,-0.0271044154453003,0.0187611799650789,0.00996890979151177,-0.0962924040098708,-0.0230396237003633,-0.00535488301391354,0.0577429863046354,0.0593880382152095,-0.000695572468319847,0.0142234864851239,-0.0130086047703775,0.00925433257319502,-0.0643864467571614,0.041993194424017,0.00397628892007307,-0.0259427116634159,-0.0623543692392182,0.000977513648882851,-0.040185144884665,-0.0631563785372749,0.0528217420680947,0.00523974821094183,-0.0187150096426059,-0.00829653769487988,0.0199177682375503,-0.0181744959000291,0.0464109586755534,-0.0719803501990107,-0.0227190989605591
"IYO_000590",0.0314711516104942,-0.0845747750576869,-0.00519705662099555,-0.0154129853320394,0.0695545550234427,-0.0432975349879259,0.054334996056188,0.0070003022485895,0.0569323794199805,-0.0229060109089327,0.0559096457689588,-0.0315059531220231,0.0484809396370866,0.0672923367169974,-0.0194607424678221,-0.0483053428072284,-0.0299086188988146,-0.0131181607868589,-0.0304604940036239,-0.0402239048295378,-0.0827826643830762,-0.0332473341332047,-0.0401625211953873,-0.0122617745667065,0.0489428839101682,0.044160491878253,0.0195386892256529,-0.0461528029260159,-0.035372102258809,0.00678692200365635,0.000495461500370791,0.0569539624306408,0.0550600702004431,0.0440489597535149,0.0106121618153124,0.0276978421982706,0.0574459124976506,0.0200325162102089
