"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"IYO_004555",4.94615158369543,7.24281717579719,29.6236734804794,21.6187234508169,14.5702694671771,25.509633322008,21.2290141349661,15.8263039539673,12.5873852920372,8.80257898692335,6.87636100319167,13.2151826729344,6.53879288719688,10.6206983132065,16.1549296499949,22.9190393622327,19.8114163873303,15.1291486726356,5.48440333994602,12.1632072186529,6.77376475888852,10.1487380763844,0,0,8.14117768168263,0,10.0687567499099,12.5369012176856,12.212525513726,12.308192330193,12.9961567168109,7.18384114964211,10.3033467288442,13.7764451820136,14.8308513965311,14.207458911798,9.81455752268943,11.1632681511203
"IYO_004560",5.02398033925442,21.6040004454234,31.7467896178214,52.2141249446771,37.7490849981853,44.7077336121586,43.1142741024223,35.2906682518157,28.283925685303,23.935193270331,25.1304101729075,24.5527364094185,17.815881362468,19.1423907111823,20.1626275296461,30.444419093132,6.64255245669709,36.1652946094417,22.0144032534353,15.7425513907316,31.7347761759291,7.69364453749723,24.5228899043808,34.5828433897739,25.3295021734189,18.821347111047,30.9077973121148,28.7082515967123,27.597718005316,25.3226127042999,22.1961153964195,35.134013314823,39.6312852704427,38.1422816982446,37.2923678379476,35.8352363440776,36.7415605288863,38.5792080334759
"IYO_004565",5.01896796902885,0,20.4337318204902,32.6301492102506,14.5496516354314,24.296379096272,13.6857532130544,12.8112650455417,16.2773452908472,8.7199721416895,2.28945803397349,5.10855476585858,4.86566661037513,2.12871231965967,8.05981961800205,12.5063625645532,3.32349577537923,0,0,5.24696841786516,14.0395077861436,17.9226317308587,0,11.4822009937277,8.4123260637715,4.70240154966149,10.2820689996467,6.41373785321986,7.27930384876842,7.23622432718035,6.13772796772551,11.0410890855776,25.4065126322184,6.45905140842424,6.18514619238753,6.90207454866554,25.2409944615525,27.1140087951642
"IYO_004570",10.0452959635522,0,27.2051592846382,50.0258822521289,43.5469700634584,22.3471025352227,13.7142788013798,19.2441644092402,16.3694252235066,15.228053463839,11.4203955238421,10.2275521103516,8.09627142620738,8.50568989435878,4.03147567333243,5.37101776137958,3.32047234459328,15.4948497029958,5.5021083863887,15.7385720727958,19.3873557905731,0,9.80621941173063,0,4.22030765092055,18.8164536441958,10.2997239790074,4.9459238824041,3.51805098345602,6.50990740213313,5.40828614949895,13.7155300238358,22.5967560372634,3.93886100886219,3.33657219573967,4.62647364794996,23.5693325369645,17.2803516895837
"IYO_004575",10.0507719126122,7.19212694244409,27.173191190268,32.6210024589863,34.7728022477775,24.4428387917358,15.6986502373286,19.2650209914884,5.97886446871819,6.51542990081339,0,9.21190272689944,8.08450342114419,4.24913152355654,8.06516529584782,5.37963086734268,3.31800459785388,5.17616583635626,5.50693897455715,34.9694816180779,8.84199562476503,7.69948716911365,9.83026410713471,0,8.46267973231231,0,20.6266022362392,3.55662389193131,3.47615874274102,4.03712152857317,4.79192987166291,13.7134007329053,11.135068841736,3.37208966456983,3.09726611522827,3.54581948727391,13.6470312536166,11.8821923700656
"IYO_004580",20.1100374899486,35.9103030401426,33.9138459624232,41.3049359929491,57.8193279679834,26.554558045297,21.6211573393351,22.4993560411013,6.00817756542799,2.16722037802278,4.54846844237862,9.21819734136726,11.2971725271554,10.6100079280968,8.066043663665,7.1846134334639,9.94354505726975,25.9402501820834,11.0227770511255,20.9739492951861,8.8744095949349,7.70707126377619,9.85602877669245,11.5922635039607,16.9728875461277,9.41147894862296,6.88454866988663,4.52479602506404,4.18306685394371,6.02188044504677,6.34618577192303,11.3677393026737,21.1646485941467,4.53214100684968,4.44071634166718,4.45775835687217,22.4975198502592,22.087620236115
"IYO_004585",70.3708972789752,136.564308402994,391.473240522115,382.697796271484,489.194255067617,267.190733205068,214.063014150298,205.598991666909,88.3911755030511,69.4310671450923,59.2092184535482,74.7442913209429,53.3126217600321,89.1835049974264,120.98616982383,125.62360944426,69.6458270914341,82.909100378856,33.0549160776837,185.311188763321,147.031210623027,136.089917819163,83.6612118104582,46.294375368096,101.687340169482,117.640640973574,113.518137247922,18.9339625205653,16.4650485893036,26.0838665221014,25.0638181075087,62.8711949442442,176.684381088715,19.9588139676756,21.7324205441135,22.3198293133162,231.318597355216,218.90986924208
"IYO_004595",0,7.23490894453964,2.28042846858839,2.17874508109819,5.85311458694316,4.01988085401261,3.89601151850586,3.19529974623044,1.46114302261091,4.38663626237452,0,7.14304527343133,0,0,0,3.56029591589245,0,10.2416747252113,10.9766884195906,0,5.21630123698266,2.55549770867017,9.71399395483372,0,0,0,3.41678633182606,2.86250729840336,3.89186746450309,5.01867608247157,4.03250649491244,3.01793857267618,5.28939632723745,1.91757253576881,1.6474606639545,0.71094623079858,2.14776483030522,1.38826077989175
"IYO_004605",0,7.23490894453964,2.28042846858839,2.17874508109819,5.85311458694316,4.01988085401261,3.89601151850586,3.19529974623044,1.46114302261091,4.38663626237452,0,7.14304527343133,0,0,0,3.56029591589245,0,10.2416747252113,10.9766884195906,0,5.21630123698266,2.55549770867017,9.71399395483372,0,0,0,3.41678633182606,2.86250729840336,3.89186746450309,5.01867608247157,4.03250649491244,3.01793857267618,5.28939632723745,1.91757253576881,1.6474606639545,0.71094623079858,2.14776483030522,1.38826077989175
"IYO_004610",10.0495489292763,14.3940804877346,6.79839733092576,10.8761212667245,11.6036619101396,2.0345031682404,7.84414872312233,6.41914008741196,10.441205668001,6.52194773118573,15.9757029814535,3.06990771533965,8.09171491719239,8.50334037369794,8.06528963555153,5.37609260723322,3.31976815249805,5.17127395773157,11.0106807451078,5.24662273024764,5.29701090764148,7.69664490714815,4.90978972197137,0,4.22639393818567,4.70543299255136,3.43600267198212,4.00818045282018,6.44200819650887,6.14812090958957,6.41086776772758,33.1205712380268,20.4253803328506,7.05220877535541,6.51220059906751,4.91832744455446,12.2799798385981,11.196290717719
"IYO_004615",25.1467714078811,50.2036784425794,63.207305673186,69.538259312046,77.8753303699996,55.3019117144701,49.2157169514328,54.6943121304653,33.202317852311,51.9038903753038,58.9859404184206,40.995236499973,53.1586536292659,52.985395350965,44.3661271448564,32.3811134820614,52.9751187633266,36.3962005020781,27.577313372989,55.9076220093465,64.1218076863688,79.7126451424106,44.4636860192457,104.638419924878,46.8014096135447,47.0593498206837,34.4653084088985,9.44989175739816,10.0135269410911,7.8836052537489,7.78611600164383,17.7129020862968,24.3819984172873,10.9029170168592,9.66726760211981,12.163435640847,30.1943515057774,23.585539317976
"IYO_004620",25.1330135281707,21.5552383662514,11.3099402151632,4.34823397139106,11.5722964067574,12.2440201865998,11.7864816219143,0,7.49778530011278,8.67457512133594,11.3799335922797,8.1917707319905,4.84443684057407,6.36827314559917,4.0327059119405,30.5168420164718,6.63107416391656,31.1034741733507,5.50970195673171,34.959456603759,40.7713845086587,33.385102899365,19.6942402795787,11.5800837797391,21.1956249899177,51.7594911723487,10.3219310628604,1.19704593584538,1.5000144698843,3.19210932470645,2.45005921288992,5.34997847557903,2.93617180721536,7.38448071344709,8.73414233102705,6.82106129569704,8.62861820310031,5.93746737987019
"IYO_004625",0,0,6.84555008561567,2.17527397450724,0,7.99322018224726,5.82467643575424,6.37427291158968,2.89464869401129,4.39373303222458,4.61492735488722,3.05552780426803,4.89824705267973,2.13643156470757,4.02786855519972,3.54682525860803,0,15.2856297671856,0,5.25407324113807,0,2.54787646730836,4.83196803134929,0,4.15421514797577,4.6956834898073,0,2.26344779847277,2.22721543239509,0.968377041475722,1.1780058195701,1.00688315980967,0,4.62965563262136,4.76539175355968,3.68250295055987,2.53421812433093,0.973295727313145
"IYO_004630",5.00043999960485,14.4485894642619,2.27795605609718,2.17305009443618,0,5.99963102435494,3.88260029874733,6.37076616564077,0,6.5726467456413,6.91120261459187,5.0874457774396,3.25882207351887,4.26474282459734,4.02243358329486,5.31893429716258,3.32838371675718,0,0,5.2478871797329,1.7287117203613,2.54730381522917,4.83510016174174,0,8.31794869374239,0,6.80857614938517,4.92947148818439,4.52281127810085,2.47592645383521,2.01453160052433,1.3395585585091,1.55454484781415,4.53024912090139,4.12084841567101,4.15567030310732,1.89467533388079,3.05131136482047
"IYO_004635",4.99680213023926,0,2.27628762644972,2.17108314691016,20.4454486531591,5.9940344992295,13.5779292990161,0,0,2.18976361542323,2.3019933682492,6.10038757252702,4.88525208613273,4.26188027437448,0,7.08604115624254,0,0,0,10.4889728607091,6.907930568341,15.2720589917415,0,11.3270032624151,4.15514367748959,4.68840314989059,0,0.97777985067352,1.0308918991122,1.08625026735016,0.782951503722524,2.3426871211195,2.48583343676098,0.740091501480025,1.25519437822042,0.898102740324528,2.14618009970639,3.04948367451604
"IYO_004640",4.94377170915682,0,11.2846768886282,12.8207168536277,8.57932661355598,3.87179452531095,3.83570705116261,9.45274072536397,8.09725512103094,11.0160712159935,11.3023413754816,10.0962758968767,6.52871371622718,12.6946435128322,8.18038425978262,12.2220350066574,13.0380891817221,10.0290667734452,5.47157411743744,13.7876454327871,6.68827936246588,15.2468413405092,9.41595203217645,21.9521123344085,8.03462643186543,0,16.6020528123124,4.14158006622048,5.1567221703125,5.21009648585736,6.8584164648714,24.2599976920036,9.37595101281394,5.80792658620349,5.10776308120127,5.96249047547089,4.27136993595559,7.1379235269926
"IYO_004645",4.91148240677714,21.9428082677694,6.7378114039406,12.752217912608,8.53079041245166,9.61763916708468,3.81355825538278,6.27566153189884,10.6754124146218,8.8151735520459,13.4720368597438,2.99926187866131,24.3762694164901,10.5221759489773,8.14551317840906,10.4154744970078,19.4396943893121,0,0,18.8403980475481,13.3003643715535,15.2360814205566,9.37873073879393,0,12.0138270126168,32.2049812209445,13.2048530152398,5.8960290203405,6.51636695398298,7.85053991218436,11.552926354513,38.7361171705874,16.3225246003394,11.4460286512923,8.70124121633732,10.2086564888456,10.169200725312,12.1084455619187
"IYO_004650",0,7.20408916592546,6.80697498256904,0,0,2.02630176352957,1.95591284041892,6.40702475163282,2.96381780694695,6.53467189159126,2.2875745697759,0,4.86217362586845,4.25523840139739,0,1.78735676779895,0,0,0,5.24570135919518,1.7567962546035,0,4.89122239025777,0,4.2094652373219,0,3.42840005782583,11.3590555889197,10.1232614329534,9.82606602921382,8.81243631879991,3.67946221480041,2.47751080304343,8.62100647324778,8.6274448065671,11.6036467860446,3.89022425078983,4.28673683169277
"IYO_004655",5.0243092870805,14.3786544818852,22.6351790110802,10.8705160246863,8.68903325569615,2.03693593966086,9.81070367407661,0,2.99007194019747,10.8540746018783,2.27870481088135,6.14010640053477,4.84859374822023,2.12377828473263,4.03159835505668,7.17214191931214,3.31682231918418,20.7039422860106,11.0119225972273,8.73983055925984,1.76856838053161,5.13216832035002,14.745338906633,0,4.23139911909895,4.70415608095721,10.3119709983046,15.1943314255845,14.7685142601154,15.782004040013,20.3308373876305,7.0218895644272,3.55575945260691,11.7975041148575,11.3766928758803,14.6930076789637,6.38262024849681,6.49157168302628
"IYO_004660",20.1031326752965,0,11.3157628194633,4.34870067159677,11.5813643997325,10.1932786175497,5.88981251315524,12.8470220315479,7.48507456224876,6.51053944198427,4.55573728212061,5.11856406082347,6.46328431439423,6.3707910504983,8.06495253638152,7.17626614241472,3.31668241500842,5.17974198305403,11.0161673175566,10.4889916412966,3.54083187677941,5.13434359326035,9.83811084396659,11.567724019303,0,9.41035853764865,10.3170999991684,19.6838673836862,18.8746240750793,31.1440918107171,30.0780034532911,7.35705062301342,5.71983101574038,15.1656114166773,15.5883035003396,19.9272828197773,9.7597085729336,11.7400626564776
"IYO_004665",10.0530794268762,7.18733959473646,15.8393343700532,28.2671661294557,5.78894153563108,26.5169304126641,29.4593755149203,9.63768963602447,31.465028190512,8.6784212442564,13.6628218526628,22.526032518403,11.3082036498386,8.49340578060949,8.06575864280717,17.9469363960513,26.5310224319955,15.5463188665547,38.5647920264179,38.4604177149063,23.0310354059212,28.2457325518051,19.686239616135,34.7233645458401,25.423564570435,32.9394170080307,10.3201535538766,51.3372151835277,43.9056858082886,16.6259376492844,18.1569062736704,13.7111276796668,6.4921590975845,28.5546428767445,30.7791322739191,34.0862756287941,13.6358161538715,15.6064800608944
"IYO_004670",15.0618290602404,0,15.9202212341152,13.0628810641477,0,14.152358983971,15.6318042226151,16.0119471570812,8.8515728369663,6.55276857592242,4.58929013412551,4.08738752677414,8.12452831457402,6.39601441005494,8.06432432388383,3.57118795748967,9.98478985791015,5.145071383893,0,15.7553941905214,10.5079711363953,12.8007213628102,14.6440364709274,0,21.0006837217783,18.8185281747926,20.5552245531479,29.7504860587987,31.4551114378661,10.8059031058834,11.8449057556744,5.69311210498897,4.65429142840589,22.0614026558999,21.0995481163893,24.5170668639291,10.1914910689087,12.7432587814041
"IYO_004675",15.0697283958355,0,9.08439154191843,10.883598657867,5.82033094326114,10.1388305687921,13.7020383091304,19.2365651516537,8.89702741188704,15.2621298445747,4.57958704860861,4.09062043893609,9.73350247064727,14.9069149135061,8.06598822636575,12.5212304793782,3.32495667770361,5.15757344253877,11.0020284212585,19.2510187570802,14.0639838217815,10.2518220350735,9.78960904615859,34.5010419836762,8.4250229928931,14.1179149211765,10.2933594177829,21.1628150134591,21.7292181022754,6.57661155391544,7.81536700442565,9.37407932265866,7.90422069958899,19.7296786346174,19.917004852854,21.7085020117838,12.8120820722674,10.6572307748412
"IYO_004680",5.02706197602577,21.539724032234,13.5612314408653,15.2148655570989,14.4489359226459,16.3443672361363,9.82831479934654,22.4989628387008,18.0322858749779,15.1647387222699,4.54654699496522,11.2660232947788,19.3597166241244,12.7284791668541,16.1300740372715,12.5737278366762,16.5682585631578,5.18871355360023,22.0445651997026,20.9701499269174,12.4277268934886,12.8448108567067,9.8576579474824,0,16.9760611723024,9.41027811640211,24.0962590266767,32.1136004868886,37.0857884343908,9.03093593208365,10.4074106921971,38.7769899728639,18.9968352707717,26.6231563357252,28.9870406428429,31.8167852248688,24.3640733349706,25.5327790779348
"IYO_004685",55.2563919870019,28.8204032427916,36.3030285625697,19.5832244578387,40.6879253003182,46.6934745029551,27.4206719137698,32.0710031962142,34.1792785210755,39.197330360012,36.5860975387766,35.7979315159195,35.6507220309706,48.9416088679172,40.324368433956,37.5863665680687,29.9034197650157,46.4608564427685,38.514760123017,17.4943847861888,28.1723177894202,28.2005693399605,4.90007002399498,34.5455669822574,33.7393797694929,32.9368951920075,27.4611612775285,34.6823148322228,32.5916876671184,17.1872958140403,19.6376935074626,25.4342944409357,13.3190764479672,32.5332645598929,36.0464622878732,36.9807520829684,17.0650587434504,14.8004105096458
"IYO_004690",25.1325226144206,35.9376537932439,49.7822304401752,45.6626893145012,46.313564229923,44.872502252529,39.2780079700567,44.9750580836341,37.4550167588928,39.0544510739865,38.7131170407236,31.7408527812292,30.6947803210019,31.8510047488675,32.2629927289238,26.919611980027,26.5315618711525,31.0913474408232,27.5458936165385,26.2232135436741,23.0295016242644,25.677493133697,29.5279585714931,23.1476216992857,21.1852257951468,23.52813495728,27.5197654533946,34.2006189241003,35.5358495697128,24.8789678172013,27.0130621258102,174.901852061364,98.7756158851918,32.6595460536487,32.6367611316197,31.6899549935841,77.9393710458224,71.5423869741451
"IYO_004695",5.02212160772931,7.21069707816821,11.3557019028473,10.8822160335931,5.82100273687036,4.0534458789155,7.82682603921752,6.41027373765547,2.96341409460588,8.72198625614493,11.4504218642929,10.2239436154104,11.3563545758557,12.7770506044522,12.0967407646569,5.36424971931306,13.2992656077017,15.4657525371279,5.4995300095056,8.74935919895689,19.3260934752876,7.6866245622632,4.89240932801709,11.4941021329582,16.841421129395,0,17.1499144852276,5.89088804683029,6.01579629487783,2.35287156072244,3.68417396348988,4.01696071429164,7.43897667545497,4.20620529921231,4.16296587747749,4.86191795917047,4.39648073603769,5.67424570879843
"IYO_004700",10.0450651766033,14.440343780647,9.0996486689498,2.1778026595455,0,8.09219825501429,5.86492574462383,22.4267765626116,1.47651718083538,6.5535408943855,16.0638721606596,6.13359838934389,6.50106764377271,4.26490472114978,0,8.93253400732483,16.6450747982386,10.2961076685132,5.49776776626198,7.00448964850761,10.5155528055961,5.12255313462293,9.76867930675179,11.4711358106088,8.40558961937868,0,3.42751057340294,3.1560349456599,2.81339385119477,1.75115563030436,2.40307987855979,1.33995459884784,3.10355302275463,2.60611870696894,1.40411971388336,2.60440797007015,2.01344391647875,1.80112433033051
"IYO_004705",15.0498389486037,21.6491525530037,9.09475340628465,10.8792868267774,14.5795960829158,12.1123094358785,7.80717664853425,6.39863781404543,8.83422923908783,10.9198075420796,9.17727130329918,14.2934864039254,11.3720020466007,23.4435018821166,20.1464142895807,8.91801225651252,16.6345878936652,10.2769129408802,21.9619037942813,10.4974389331399,12.2392141119091,7.67318478230153,14.62398067436,0,16.7767244630488,0,0,20.8769492684761,20.9871980514644,15.868528580046,16.7543109547675,46.1877070271268,78.005946011646,17.6271074894082,17.1599577514762,17.6716172632195,46.0400834644652,44.8578148285952
"IYO_004710",45.2610272649971,50.2171925743352,36.1292143578277,49.9844737522155,37.5121363060929,34.8016311593857,57.0732217520985,51.467472169292,36.1878003417663,51.924769548794,54.4739464082341,40.9903786464462,35.4517589282315,55.1176576203481,64.5317633031554,46.7588185835067,86.1023093754932,67.564579289006,71.6909087118364,66.3955145717321,58.7386357860545,51.4185331657805,34.5662653263634,58.0996962712029,72.2921949961044,51.7648875934589,44.7943303229059,117.683035378157,122.275211201625,38.8209902358116,49.6177513242033,53.142958783425,51.3981984823296,92.0779536716284,85.6227026097923,103.494501168758,42.0614160332945,46.4892079359293
"IYO_004715",40.212867103471,35.9348322673758,27.1515845817913,43.4873081990197,46.3075663503002,42.8393330901883,35.353287439222,54.6155344361581,50.9522746554384,58.5747893792281,47.8155644825577,35.8376959432125,64.6138493417544,50.9581451718095,72.5920112990472,41.2803260764915,79.5899083065454,62.1903130761518,49.5846615550037,62.934284980368,44.2962111578889,48.789735837298,54.1421725518081,23.1514241560544,55.0898615677857,61.1733045483522,61.9237498023772,144.089728569841,142.017014529853,56.3220487571089,63.2127717731255,118.382072838546,83.7763691256933,128.553136698748,118.735761394616,132.127254071741,90.3158757499243,103.855716240004
"IYO_004720",5.02680312140917,43.0860245848538,22.6058920919252,21.7363237400364,17.3431877263891,16.3391140831666,17.6876314600685,12.854997700681,13.516721028274,19.5020633008553,11.3694544627848,8.19280990809813,19.363699219069,12.7301455681143,8.06490148550239,48.489543075253,16.5701576637554,20.7494264096697,44.0849755792793,24.4660991796921,19.5211885768137,28.2553492790848,19.7094460131889,0,12.7279878519795,42.3456544179965,6.88360384917528,65.6560340788014,59.9354099880631,4.57596900492174,3.78489368765483,6.6859465407124,4.63391812858583,38.2801422241578,38.7635098554118,38.7876792306563,38.3650791674767,29.8139605123279
"IYO_004725",14.9010958124648,7.26044075987262,6.85688119871264,2.16883151925473,11.6992335663909,7.87192406833373,1.93290043655206,3.17288004979631,2.81925422216182,2.20656156301018,2.30265921112973,2.03460263963492,6.54898877356865,6.38531058424527,8.0794552553675,12.3613703040184,0,10.1098608845033,0,13.9530293561472,10.2065384623995,10.1671567552573,4.77949012892036,0,8.17826671697247,13.9937255862033,3.36964893347462,28.6897411657929,28.0727388442476,2.4444826094054,2.27465307401096,2.0442760953458,3.16096829617639,13.7424252054704,13.6400125337758,15.9213980066011,6.56208574824403,6.61928667148562
"IYO_004730",25.1259858062573,43.1680325463855,15.857157876659,19.5751735082512,14.4967170240863,8.14311571842946,19.6174392413121,9.63086958832879,25.3849302600501,6.51874024455209,6.8434544749167,19.4455320530582,27.4998297165357,21.2522908366176,32.2616011016603,14.3414006954757,26.5514731268017,10.3477934004409,22.0251210313503,66.4508496655394,53.0132616546205,66.7183459262571,39.3011025814594,11.5498315962873,29.6031659258663,32.9383178447387,44.6807763920455,179.232854495403,177.884147245856,10.1247972622052,11.5927218403596,9.03199641801548,9.74596981259515,93.7205468315863,80.2685512322256,79.533510982957,27.5561674398704,37.8661375119709
"IYO_004735",20.103638420092,35.9239079798801,15.8333888066377,19.5651712528373,5.7861951617585,18.3611601375316,15.7121258908952,25.699292316463,16.4889469017667,6.50590863573799,13.6561221859089,21.5001362622403,8.07392920888658,19.1038311226027,20.1610794570504,23.3316870383563,13.2613601250294,15.5480520822754,5.50883109495762,15.7302493745722,17.7212103414886,28.2441985876844,14.7669282017744,0,29.6660437832565,18.8193701396684,10.3200217416822,26.9320653357554,27.1169607463933,6.32346434081117,6.23610237315231,8.35854464240539,2.47242195447207,27.93923432862,26.2416761530592,33.1842104995309,12.2548462307214,10.3553171535736
"IYO_004740",0,21.6008525485573,6.80181281667878,6.52633074399914,23.2251540244414,12.1951606698065,17.6391782114825,9.62511738692541,11.9129728069691,10.8774511252073,6.85220832127921,20.4608841722103,12.9546486421787,8.50661561321026,16.1296131920117,21.4920244397635,6.64175873142587,15.5015119751286,11.0074491767604,13.9924389038026,8.81731885836075,7.6939223172964,29.4321748523353,23.0596938399658,25.3339116695758,23.5259312654788,13.7376364255854,28.5921908960076,24.8272103302378,5.9081049068212,5.79935186744916,3.68045604977553,2.16707258537308,21.773545366304,22.5019867212433,24.8344981965798,13.0391437897735,11.1992541894185
"IYO_004745",55.2945922496445,93.4183569770235,88.2298914688693,78.2742556610238,86.8079775938043,83.6597894272897,98.2178151443296,61.0464030552112,50.9746735149144,73.7464168492936,36.422640534874,92.1594190872684,66.2176998801984,63.6904792906245,56.4608112651287,102.318213162323,39.7909790601345,41.468661769485,44.0782907491883,83.9092109303408,70.8971330210722,71.9067903802774,64.0011182794134,23.1577537828535,63.581117076081,79.9961922807403,58.4902638407198,338.692036036118,318.551234416983,120.588293530026,103.860246982166,45.1439678182442,46.2113970869641,359.81780960654,376.414954448854,327.511196568963,160.466266594075,155.909071322788
"IYO_004750",5.01229716776241,21.7309092896681,13.701228605473,17.422186619989,17.5749184381645,28.0530177954593,27.2352628668962,19.1557386878427,11.6268186130024,35.1526561742243,16.1649642039909,22.435406149629,14.7018693623709,10.6892279595779,24.1890950210238,37.3132517124132,13.3462136898594,25.5330038631547,10.9678385841031,8.76655526826581,13.8536160937519,22.9739699554683,19.3774125555168,11.3584852226335,8.33366496977099,23.5154553371794,34.1088245001174,80.701316654259,69.8107978861187,25.6087583680854,23.3398044521196,10.0721244896282,10.9105222687406,91.587670006139,98.2725447251902,80.9465484561283,49.7779281005092,47.8369816483555
"IYO_004755",30.0657330548592,28.9796587090904,61.6675275728869,26.1333479847671,14.6493325287125,32.0543321758403,23.3426285191559,41.4991303099702,18.8865083694168,39.5495780769687,18.4741363695035,31.613526978261,35.9375215615843,25.6582777939511,36.2855607947776,44.416725710854,23.3531757153252,25.5291687403385,43.8709599649822,29.802128072169,43.2772916182881,45.9424888323015,38.7482509154683,56.7804113442776,45.82672728379,23.516661616496,20.4620790199599,64.1863355777533,61.2684303303411,23.1290340044241,19.751234651929,7.38704027080087,7.01502880468606,58.6678585645846,63.1039030658253,53.2529243504238,32.6836997687006,28.3716655705185
"IYO_004760",0,7.17961468738233,15.8205240056183,21.7370946255939,2.88937308175032,10.2195499648582,7.86495443386387,19.2891939297109,19.5476914084859,30.3258583927957,11.3645821857982,16.3900136641774,27.4237226611487,14.8496012703831,8.06604386398741,14.3741766426768,9.94091863433623,20.7624153299672,16.5367402802521,24.4669231835716,21.3156296478022,30.8343397529378,9.86159865525438,11.5999813549564,16.9831965138936,4.70571400552524,6.88641075115783,24.2250581213822,24.5793144064345,21.8558572115274,25.712684569384,9.69493167918138,7.87668674285634,34.7330941314138,33.4199872622846,32.5109913631449,15.3669215904056,18.7704057457237
"IYO_004765",0,14.428295693162,6.79575856316316,6.41433388927605,5.7508952077194,17.4941423441946,9.60353381129447,6.29655304808055,0,15.3173448583613,18.1147733041547,8.07361126127984,6.48420224160878,12.6405407898589,0,0,6.53071251264121,0,5.45160399336136,5.17803880994508,8.39129968967297,0,0,11.0165522855392,4.02639085360854,0,3.32119134552104,3.40972693611703,3.63891354931289,17.4492909680919,13.4006316979036,4.13719062530561,10.2049682279576,7.77373853830415,8.22684008300243,6.53032645595704,7.91184388996201,6.95291412330905
"IYO_004770",10.0417034327808,7.20587190643696,22.692958196144,13.0524528587767,8.72246176416077,26.3584995830763,15.6550724610676,25.6390842856017,20.7645717682775,13.0702533371136,32.0271198617925,16.3553758199485,17.8297929617644,14.8959193080032,12.0926206219519,12.5177043866393,16.6129201274666,10.3133148208575,16.4961971466249,6.99614635671769,17.5806539204825,7.68589713448436,4.8941861560113,0,21.0605204064022,0,3.42997396434184,19.8725444540357,21.0020348566691,91.2899022181844,78.2124339243608,63.5713382204115,61.949387423735,35.4417016049506,34.3158988329363,27.4711159500884,39.283187080122,44.812908605686
"IYO_004775",5.02415272534697,7.2001901595902,20.4050794958544,21.7548196157816,8.70907636576433,22.3602927294745,17.640536178068,12.8342499903923,26.8088086104703,10.8770774035439,15.9877871397479,13.3002216583581,4.85786168079433,10.6331918299375,0,14.3291176615917,19.9252188098064,15.5030019591318,5.50401212010879,6.99634138015401,12.3459271401394,5.12957662973773,14.7176417020789,11.5312155993005,4.2227877356022,9.41066508310197,17.1731992583193,15.1016867581206,16.4460384678199,72.2846028231293,76.2838431962367,38.8127468087549,90.2427638644178,27.3571041166729,28.087305537972,20.577231543346,41.7493813511792,42.3084317669812
"IYO_004780",10.0497866341072,0,18.1399978923575,17.4062209337238,17.420016260429,30.4968688325828,13.7226837207958,25.6725155283206,32.7732779304462,15.2295869086674,27.4105295551631,17.3952275067519,16.1947153541699,17.0152094878872,8.0662148414193,7.16574204174258,16.6064373384718,5.16856987163521,5.50485416897263,13.9945829280281,19.4045146280362,17.9563117448138,14.7202812263035,23.0667163887124,8.44711302557067,18.824013028108,17.17595327175,22.1868745014515,22.9324812784895,121.67608612358,118.678895980285,84.9980602245863,77.0952509978138,36.9277887306521,37.8674465774319,32.9047747452925,34.1055494674157,39.8248294437925
"IYO_004785",5.02551552145545,14.3728894449016,40.7249184233754,47.82863564834,43.413425393589,73.408861541449,41.2325319500351,67.4482697825166,107.837141935702,82.4373103453424,50.0930925792028,32.7580904522926,53.3045648082362,42.461382736947,64.5137896418536,35.8846592705091,16.5795794162741,36.2644013584237,16.5241264547215,24.4706720332985,23.0231055907723,20.5376638038124,19.6803508410758,0,21.1797942740866,9.40948088539247,27.51373744137,55.3708476761674,56.4139178100042,236.701305954291,216.904645009366,101.311476308277,141.725880166714,88.5911733354098,95.6172722212726,76.9466672327661,78.6787559366085,76.3637392854669
"IYO_004790",10.0523464560915,21.5679870171249,36.215283477948,32.6185163840097,46.3326836310151,57.0828967628342,47.1205239224015,54.6031242828232,79.3378854629068,54.2626199195036,38.7299459054644,42.9989567572263,40.4012966368938,44.6010601652482,44.3610711780479,32.2945883457478,39.8049533722339,20.7194758169469,27.5422578201676,24.4767667278808,23.0150827668824,17.9713109143836,9.83826207623328,11.5677559058123,21.1750895925112,4.70558899392478,20.6352804716155,62.9511705312751,68.7938480644225,277.374735060713,290.286446144494,139.463558462107,181.046716941442,106.605713587846,107.78197069617,89.0229899675105,81.8427605805099,80.5321767475545
"IYO_004795",30.1585941797887,21.5637679688326,24.8926171967783,30.4422629519691,28.9485813590956,42.8283368462913,33.3842865667614,35.3362136779384,44.9377807042487,52.0768534595173,38.7167838166041,34.8117052671426,45.2376902815955,25.4820060458892,28.2300434744678,21.534389707671,26.5326677092246,10.3629008363909,27.5451014060502,24.4753847005839,33.6539076485014,7.70297390709399,4.9208478455792,23.1449816146819,33.892825742162,37.6449500281585,30.958250816252,47.6360564173786,51.4105225415016,229.096985845718,240.230188250067,118.052284462341,143.764062254861,88.9552324927049,94.2848640079606,78.144284157476,65.1832043416675,66.5725751915531
