gene,kegg,rvs,rvm,mvs
IYO_005490,PSPTO_1126,2.78356545817344,-0.751378263296254,3.53494372146969
IYO_005495,PSPTO_1127,0.808674030482073,-0.631238982791262,1.43991301327334
IYO_005520,PSPTO_1132,-1.08280521195684,-0.0724549856135203,-1.01035022634332
IYO_005540,PSPTO_1135,2.30213057850467,0.593488861001076,1.7086417175036
IYO_005545,PSPTO_1136,1.29272704350085,-0.541368255984107,1.83409529948496
IYO_005565,PSPTO_4511,1.26404053025679,0.393285378389334,0.870755151867453
IYO_005595,PSPTO_1142,1.58533945815865,-0.957711092867073,2.54305055102572
IYO_005620,PSPTO_1147,-1.28636560561043,0.146375658976687,-1.43274126458712
IYO_005625,PSPTO_1148,-2.48674824502768,-0.846182606886717,-1.64056563814096
IYO_005630,PSPTO_1149,2.43279744691937,-1.60075438278544,4.03355182970481
IYO_005635,PSPTO_1150,2.25537063865332,-1.7761953320386,4.03156597069192
IYO_005645,PSPTO_1151,-0.9536125317809,0.0637280846470648,-1.01734061642797
IYO_005670,PSPTO_1156,-1.34606949892959,-0.216414508472992,-1.1296549904566
IYO_005680,PSPTO_1158,-1.04634627208116,0.714143113718845,-1.76048938580001
IYO_005685,PSPTO_1159,1.98861918424838,0.388240692561477,1.60037849168691
IYO_005690,PSPTO_1160,1.15540461024542,-0.0820933496614551,1.23749795990687
IYO_005720,PSPTO_1171,-2.19021308002548,0.533962606514277,-2.72417568653975
IYO_005725,PSPTO_1172,-1.34400400689446,0.167498349491245,-1.5115023563857
IYO_005750,PSPTO_4695,1.10185865626818,-0.0338039947133312,1.13566265098151
IYO_005790,PSPTO_1181,3.55013103383015,-0.397883051537466,3.94801408536762
IYO_005795,PSPTO_1182,3.08198978701509,-0.330474294732775,3.41246408174786
IYO_005800,PSPTO_1183,2.50882998346184,-0.564473889618201,3.07330387308004
IYO_005855,PSPTO_1196,0.64429975210482,2.21535016459495,-1.57105041249013
IYO_005865,PSPTO_1200,-2.62362244008679,-2.57623407287697,-0.0473883672098267
IYO_005880,PSPTO_1203,2.95521300291887,3.22324816838292,-0.268035165464056
IYO_005885,PSPTO_1204,0.419372597847534,1.761960909436,-1.34258831158846
IYO_005900,PSPTO_1207,2.02715805321363,1.08210974348045,0.94504830973318
IYO_005905,PSPTO_1208,1.35022565226373,4.02816585874162,-2.67794020647789
IYO_005910,PSPTO_1209,0.738876586114064,4.57153734117156,-3.83266075505749
IYO_005915,PSPTO_1210,0.648708964644333,4.05233048228956,-3.40362151764523
IYO_005920,PSPTO_1211,-0.418601092169367,3.68405982135289,-4.10266091352226
IYO_005965,PSPTO_1216,1.94989975035937,-0.649946273205371,2.59984602356474
IYO_006035,PSPTO_1236,0.989654684610467,1.38417665872783,-0.394521974117362
IYO_006045,PSPTO_1238,0.908517319116507,0.792638929780451,0.115878389336056
IYO_006050,PSPTO_1239,0.886636092598035,1.65947263308463,-0.772836540486596
IYO_006055,PSPTO_1240,0.708221464284741,1.39193730624438,-0.68371584195964
IYO_006060,PSPTO_1241,0.783569577922107,1.60905407150087,-0.825484493578761
IYO_006065,PSPTO_1242,0.464693973961689,1.72118691500231,-1.25649294104062
IYO_006070,PSPTO_1243,1.19663012444726,2.74869587192146,-1.5520657474742
IYO_006075,PSPTO_1244,-1.46511282329181,-0.662140002786376,-0.802972820505431
IYO_006085,PSPTO_1246,2.5508507972908,-0.83791867792296,3.38876947521376
IYO_006090,PSPTO_1247,1.70022316773859,-1.34911148588101,3.0493346536196
IYO_006095,PSPTO_1248,2.38570963532079,-1.20390472688876,3.58961436220956
IYO_006100,PSPTO_1249,2.01266404165291,-1.0207769350788,3.03344097673171
IYO_006110,PSPTO_1254,-1.61005694495542,-0.700719783007719,-0.909337161947704
IYO_006145,PSPTO_1492,1.23041334084695,0.214015828063146,1.01639751278381
IYO_006155,PSPTO_1263,-1.3598384206733,-0.362833011028222,-0.997005409645079
IYO_006180,PSPTO_1268,-1.41832544416205,-0.211637291392626,-1.20668815276942
IYO_006190,PSPTO_1269,-0.896233482972518,-0.0298122192955134,-0.866421263677005
IYO_006260,PSPTO_4893,1.03910830159025,0.696196490867155,0.342911810723094
IYO_006275,PSPTO_3620,0.978302270011087,0.38838169849907,0.589920571512016
IYO_006280,PSPTO_1278,1.15341865369037,0.499950811557067,0.653467842133301
IYO_006285,PSPTO_1782,0.822648686995766,0.168030643924028,0.654618043071739
IYO_006290,PSPTO_2129,0.961917215895743,0.511916310022188,0.450000905873556
IYO_006305,PSPTO_4511,1.26404053025679,0.393285378389334,0.870755151867453
IYO_006315,PSPTO_1282,0.416177196008493,1.16071558996434,-0.744538393955843
IYO_006320,PSPTO_1283,-0.249436544762754,4.60417970312097,-4.85361624788373
IYO_006325,PSPTO_1284,-0.552433669367525,2.57003292884702,-3.12246659821455
IYO_006330,PSPTO_1285,-0.25865350871351,1.10528465288028,-1.36393816159379
IYO_006335,PSPTO_1286,-1.22306588530382,2.59169951806429,-3.8147654033681
IYO_006340,PSPTO_1287,-0.110498478370742,2.1651855373345,-2.27568401570524
IYO_006350,PSPTO_1289,-0.684092451119859,1.39181986927945,-2.07591232039931
IYO_006355,PSPTO_1290,-0.882371326294501,1.22569502171931,-2.10806634801381
IYO_006360,PSPTO_1291,-0.0213914761582773,1.49281318457565,-1.51420466073393
IYO_006365,PSPTO_1292,1.46539777374945,4.29700681676664,-2.83160904301719
IYO_006370,PSPTO_1293,1.08066944601922,4.33002485657274,-3.24935541055353
IYO_006375,PSPTO_1294,0.832027562703733,4.08169095693382,-3.24966339423008
IYO_006380,PSPTO_1295,0.622640369963323,3.47266552275603,-2.85002515279271
IYO_006390,PSPTO_1298,-0.634572927156742,3.18153697519615,-3.81610990235289
IYO_006395,PSPTO_1299,-0.121574069894237,2.08367268714745,-2.20524675704169
IYO_006400,PSPTO_1300,-0.297698525797328,1.32319825466033,-1.62089678045766
IYO_006405,PSPTO_1301,0.331147304783797,1.91684868752935,-1.58570138274555
IYO_006410,PSPTO_1302,0.24617109034127,2.2652940700055,-2.01912297966423
IYO_006420,PSPTO_1304,-2.17135497703598,0.927289150036587,-3.09864412707256
IYO_006445,PSPTO_1309,1.09069861811255,-0.475753059970257,1.5664516780828
IYO_006450,PSPTO_1311,6.13565702413195,-0.845199184154337,6.98085620828629
IYO_006455,PSPTO_1312,3.07985142476028,0.123498431388882,2.95635299337139
IYO_006460,PSPTO_1313,1.97443332657708,0.358020227103766,1.61641309947332
IYO_006470,PSPTO_1317,1.49416741467793,0.0108229292338022,1.48334448544413
IYO_006480,PSPTO_1319,1.79387062665751,-0.0614752078966643,1.85534583455418
IYO_006485,PSPTO_1320,2.23776406441578,-0.846880607819942,3.08464467223572
IYO_006490,PSPTO_1322,2.41784129574064,0.109867573287141,2.3079737224535
IYO_006495,PSPTO_1323,2.86564897081007,-0.597698472005657,3.46334744281573
IYO_006515,PSPTO_1326,-1.81089072953147,-1.37904924286303,-0.431841486668433
IYO_006520,PSPTO_1327,-1.40639788745049,-1.3671697775255,-0.0392281099249908
IYO_006530,PSPTO_1329,-1.42405631219443,-1.01627429583461,-0.407782016359813
IYO_006535,PSPTO_1330,-0.676666978795061,-0.440589539412526,-0.236077439382535
IYO_006540,PSPTO_1331,-0.820375390918251,-0.318811204775049,-0.501564186143202
IYO_006575,PSPTO_1338,-1.00162784415593,-0.461571589883979,-0.540056254271955
IYO_006580,PSPTO_1340,1.49956450448998,-0.332603653228196,1.83216815771818
IYO_006595,PSPTO_1341,-0.863964349779186,0.110029031508997,-0.973993381288183
IYO_006675,PSPTO_1358,1.94418291033659,0.167205614969763,1.77697729536683
IYO_006690,PSPTO_1361,1.52135395987102,0.0429329861615522,1.47842097370946
IYO_006705,PSPTO_1364,1.09406901354662,-0.556734786036431,1.65080379958306
IYO_006715,PSPTO_1366,0.84382400697749,0.0740476046188018,0.769776402358688
IYO_006735,PSPTO_1370,2.44907202027587,-0.659085519257523,3.10815753953339
IYO_006770,PSPTO_1377,0.95692682829066,-0.278738348221672,1.23566517651233
IYO_006775,PSPTO_1378,1.31723098193916,0.272790095168104,1.04444088677105
IYO_006780,PSPTO_1379,0.135491578281946,1.54593646280615,-1.41044488452421
IYO_006800,PSPTO_1383,-1.2816116043552,0.734456862614679,-2.01606846696987
IYO_006805,PSPTO_1384,-0.957249051073527,0.309284245159847,-1.26653329623337
IYO_006835,PSPTO_1390,0.784335240254392,-0.835873373234332,1.62020861348872
IYO_006860,PSPTO_1395,2.15321995071423,0.079382104642034,2.0738378460722
IYO_006865,PSPTO_1396,2.38140516767305,0.508336353742384,1.87306881393066
IYO_006885,PSPTO_1400,1.15769883176836,-0.189365643209345,1.3470644749777
IYO_006930,PSPTO_4511,1.26404053025679,0.393285378389334,0.870755151867453
IYO_006935,PSPTO_1411,1.80010102010141,1.24783820965297,0.552262810448439
IYO_006950,PSPTO_5345,1.65604093951141,-0.235904634561793,1.8919455740732
IYO_007005,PSPTO_1421,-0.925862105298306,0.36790368380739,-1.2937657891057
IYO_007055,PSPTO_1431,-1.59334472353346,-0.00545743076490686,-1.58788729276856
IYO_007060,PSPTO_1432,-1.70576578274556,0.284636213280645,-1.9904019960262
IYO_007065,PSPTO_1433,-1.11750286239415,0.175839629656826,-1.29334249205098
IYO_007070,PSPTO_1434,-1.03989104890681,0.304341628100279,-1.34423267700709
IYO_007075,PSPTO_1435,-1.46203528469902,0.224100736070504,-1.68613602076952
IYO_007080,PSPTO_1436,-1.07366871099225,0.441389284227644,-1.51505799521989
IYO_007085,PSPTO_1437,-1.23762590552922,0.276434757005944,-1.51406066253517
IYO_007090,PSPTO_1438,-1.63543662595975,0.0120273371066354,-1.64746396306639
IYO_007095,PSPTO_1440,-1.5042916610036,0.325966108001403,-1.830257769005
IYO_007100,PSPTO_1441,-1.68310212873518,0.572319173802815,-2.25542130253799
IYO_007105,PSPTO_5635,2.16796512277094,0.150478651492196,2.01748647127875
IYO_007110,PSPTO_1443,0.796945704323223,-0.318652928699753,1.11559863302298
IYO_007120,PSPTO_1445,-1.01811776954777,-0.152663135576038,-0.865454633971729
IYO_007130,PSPTO_1447,-1.15832277280655,-0.0594059907831209,-1.09891678202343
IYO_007150,PSPTO_3495,1.2434837820841,-0.603771146375747,1.84725492845985
IYO_007170,PSPTO_0964,2.995264559082,-0.272053438382529,3.26731799746453
IYO_007175,PSPTO_0402,0.955990638279895,0.286247863822955,0.66974277445694
IYO_007195,PSPTO_1456,-0.358430790879718,1.84660144272789,-2.2050322336076
IYO_007200,PSPTO_1457,-0.511138431746805,1.45507042436141,-1.96620885610822
IYO_007205,PSPTO_1458,-1.60671099809523,-0.951354194118547,-0.655356803976686
IYO_007220,PSPTO_1461,-1.54682384195378,0.0839651559895901,-1.63078899794337
IYO_007245,PSPTO_3326,1.68959203534285,-0.462712928343893,2.15230496368675
IYO_007250,PSPTO_0561,1.14890884435931,-1.07410575930711,2.22301460366641
IYO_007270,PSPTO_1470,0.799949745969887,-0.328196302181994,1.12814604815188
IYO_007325,PSPTO_1481,-1.39313420717474,-0.289418030555161,-1.10371617661958
IYO_007335,PSPTO_1482,0.855943780228186,-0.50934627151428,1.36529005174247
IYO_007340,PSPTO_1483,2.81624575768374,-0.924923487608788,3.74116924529253
IYO_007360,PSPTO_1487,-1.30585788782169,0.346235218152143,-1.65209310597383
IYO_007365,PSPTO_1488,-0.672802642356868,0.0775878135569311,-0.7503904559138
IYO_007375,PSPTO_1490,2.37817978152733,-0.162731023415189,2.54091080494252
IYO_007435,PSPTO_1502,-1.01817475622664,0.830897434478217,-1.84907219070486
IYO_007455,PSPTO_1506,-1.73439120243643,-0.334139833665662,-1.40025136877077
IYO_007460,PSPTO_1507,-2.61347467707098,-0.199142558031188,-2.41433211903979
IYO_007465,PSPTO_1508,-0.599482176927638,-0.161406233241436,-0.438075943686202
IYO_007470,PSPTO_1509,-2.51557784400988,-0.357078788492448,-2.15849905551744
IYO_007495,PSPTO_1514,2.68103860532586,0.00327703006980636,2.67776157525605
IYO_007505,PSPTO_1516,1.05355826554743,-1.51866324827199,2.57222151381942
IYO_007560,PSPTO_1525,1.34857921740458,-0.289877577141961,1.63845679454654
IYO_007595,PSPTO_1531,-1.59338984028597,-0.243723881395921,-1.34966595889005
IYO_007605,PSPTO_1533,-1.121570215596,-0.158585869268179,-0.962984346327816
IYO_007640,PSPTO_1540,-1.36927716409139,0.715467686891163,-2.08474485098255
IYO_007645,PSPTO_1541,-0.192952746035737,0.414462435253937,-0.607415181289674
IYO_007655,PSPTO_1543,-1.83902369954969,0.571342705763724,-2.41036640531342
IYO_007670,PSPTO_1546,-1.19909915445448,0.445899996599611,-1.64499915105409
IYO_007690,PSPTO_1550,-0.968142440664469,0.156927237948225,-1.12506967861269
IYO_007695,PSPTO_1551,-0.734535633886075,0.269097311338666,-1.00363294522474
IYO_007700,PSPTO_1552,-1.28582445595292,-0.146835061612404,-1.13898939434052
IYO_007705,PSPTO_1553,-1.51850973547998,-0.27257692525108,-1.2459328102289
IYO_007715,PSPTO_1555,-1.29125709815774,-0.075346675575252,-1.21591042258249
IYO_007725,PSPTO_1557,2.41022077359547,-0.160925092342124,2.57114586593759
IYO_007730,PSPTO_1558,0.855352847901903,-0.8132141325039,1.6685669804058
IYO_007750,PSPTO_1562,-1.33016390246276,0.169275049702064,-1.49943895216482
IYO_007755,PSPTO_1563,-1.43673370743756,0.199954178325599,-1.63668788576316
IYO_007785,PSPTO_4033,1.24991491140129,-0.545871458288184,1.79578636968948
IYO_007795,PSPTO_4031,1.17469855195425,-1.29091634950564,2.46561490145989
IYO_007815,PSPTO_4026,-0.747220967951049,1.59363115706163,-2.34085212501268
IYO_007825,PSPTO_4024,-0.211403746543741,2.20993560597789,-2.42133935252163
IYO_007835,PSPTO_4022,-1.94114976624688,-0.169113541525497,-1.77203622472138
IYO_007840,PSPTO_4021,-1.33096363450841,-0.472182877847272,-0.858780756661142
IYO_007880,PSPTO_3992,-1.07503915324067,0.0566421589056027,-1.13168131214627
IYO_007885,PSPTO_3991,-1.23787554069323,-0.319786603006239,-0.918088937686989
IYO_007900,PSPTO_3990,-1.93893834440787,-0.034030241609921,-1.90490810279795
IYO_007905,PSPTO_3989,-1.43903049083404,-0.0914923552573205,-1.34753813557672
IYO_007910,PSPTO_3988,-2.14163131071454,-0.528134610417783,-1.61349670029676
IYO_007935,PSPTO_3983,-1.7283081729319,-1.27017285292769,-0.45813532000421
IYO_007950,PSPTO_3980,-1.05266508464313,-0.270082745684376,-0.782582338958757
IYO_007960,PSPTO_3978,-0.849575759364146,-0.138700396980184,-0.710875362383961
IYO_007965,PSPTO_3977,-0.609336557988546,-0.0452114793440937,-0.564125078644453
IYO_007970,PSPTO_3976,-1.10933585463481,0.76866612035855,-1.87800197499336
IYO_008000,PSPTO_3970,-1.15168482744142,-0.022581885359347,-1.12910294208207
IYO_008030,PSPTO_2966,1.73418635026376,0.171885323650702,1.56230102661306
IYO_008045,PSPTO_4511,1.26404053025679,0.393285378389334,0.870755151867453
IYO_008060,PSPTO_2121,2.70053303895844,-0.270722221788515,2.97125526074695
IYO_008070,PSPTO_0591,0.654587607901832,-0.0677452788447152,0.722332886746547
IYO_008090,PSPTO_0848,1.42335462727149,0.00425792812065853,1.41909669915083
IYO_008095,PSPTO_0849,1.44017297249604,-0.320850378889137,1.76102335138518
IYO_008205,PSPTO_4511,1.26404053025679,0.393285378389334,0.870755151867453
IYO_008240,PSPTO_0880,1.2690620212855,-0.742654694489087,2.01171671577458
IYO_008295,PSPTO_5218,0.960348436527633,0.358088040478535,0.602260396049098
IYO_008300,PSPTO_3574,0.926374031260469,2.85505977040989,-1.92868573914942
IYO_008305,PSPTO_5487,0.207854093704726,2.19982461106938,-1.99197051736465
IYO_008310,PSPTO_5487,1.35951297213219,1.16649277551829,0.193020196613897
IYO_008320,PSPTO_3576,-1.0632241026751,0.254493739294569,-1.31771784196967
IYO_008325,PSPTO_3960,-1.15989197886307,-0.170356249257318,-0.989535729605752
IYO_008330,PSPTO_3959,-0.613688344594673,-1.30818363299545,0.694495288400772
IYO_008335,PSPTO_3958,-2.26141480289772,-0.352761296431666,-1.90865350646606
IYO_008350,PSPTO_3955,-2.90486332039125,0.213202761154499,-3.11806608154575
IYO_008360,PSPTO_3953,-1.51135917671227,0.530656140641661,-2.04201531735394
IYO_008370,PSPTO_3951,-1.61327521953408,0.401188732115511,-2.01446395164959
IYO_008415,PSPTO_3925,-3.94402248165684,-1.17685762768064,-2.7671648539762
IYO_008420,PSPTO_3924,-2.26373683648111,-0.556147235920304,-1.70758960056081
IYO_008445,PSPTO_3919,-1.81688969469186,-0.0765469914672981,-1.74034270322456
IYO_008450,PSPTO_3918,-0.858875488091809,0.909467065621227,-1.76834255371304
IYO_008455,PSPTO_3917,-1.82798889545673,0.526392145269901,-2.35438104072663
IYO_008475,PSPTO_3913,1.1468908660092,-0.405200206591268,1.55209107260047
IYO_008480,PSPTO_3912,1.36933237933903,0.0368149814093092,1.33251739792972
IYO_008485,PSPTO_3911,1.0579369736282,-0.456064757678328,1.51400173130653
IYO_008490,PSPTO_3910,-1.3838162897357,-0.376574413667259,-1.00724187606844
IYO_008495,PSPTO_3909,-1.29035320904447,-0.11426743828216,-1.17608577076231
IYO_008540,PSPTO_3901,-2.23692828046146,-0.399795110734376,-1.83713316972708
IYO_008565,PSPTO_0037,1.73838225462244,0.216077512312762,1.52230474230968
IYO_008575,PSPTO_1661,-1.86968767036295,-0.502564068762948,-1.3671236016
IYO_008580,PSPTO_1671,-2.19177904073949,-0.293228277955151,-1.89855076278434
IYO_008595,PSPTO_1673,-1.40253255723399,0.193926783366142,-1.59645934060013
IYO_008605,PSPTO_1675,-0.940437779626705,0.396057756072929,-1.33649553569963
IYO_008620,PSPTO_1678,-1.28439695169282,-6.02913817451056,4.74474122281774
IYO_008635,PSPTO_1682,1.19933302786996,-0.353456440277036,1.552789468147
IYO_008650,PSPTO_1685,-0.841445388920179,0.0414522358334678,-0.882897624753647
IYO_008675,PSPTO_1690,-1.64993380550252,0.291142031396551,-1.94107583689907
IYO_008680,PSPTO_1691,-1.08364240742046,0.182919593302063,-1.26656200072252
IYO_008700,PSPTO_1695,1.00984202375169,0.0844518252032353,0.925390198548459
IYO_008705,PSPTO_1696,0.998816837433101,-0.174082226924632,1.17289906435773
IYO_008710,PSPTO_1697,2.86908058117507,-1.39509554681992,4.264176127995
IYO_008740,PSPTO_1703,-1.63276650915845,0.531271174764137,-2.16403768392258
IYO_008745,PSPTO_1704,-1.01784780832407,0.498140195844006,-1.51598800416808
IYO_008750,PSPTO_1705,-2.76155450308042,1.18896834364867,-3.95052284672908
IYO_008815,PSPTO_1718,-0.861894421336897,0.774700657807769,-1.63659507914467
IYO_008835,PSPTO_1720,-0.248524094658335,-1.53491352611705,1.28638943145871
IYO_008840,PSPTO_1721,2.59499663465413,-1.95505117509014,4.55004780974427
IYO_008865,PSPTO_1729,-0.247775202522526,-1.90355311557826,1.65577791305573
IYO_008890,PSPTO_1734,-1.5588698613731,0.0428715569294432,-1.60174141830254
IYO_008895,PSPTO_1735,-1.21566893102846,-0.0217378772325024,-1.19393105379596
IYO_008910,PSPTO_1738,-0.866166847917576,-0.245297973332197,-0.620868874585379
IYO_008920,PSPTO_1740,-0.797249658019887,-0.0102434621665584,-0.787006195853329
IYO_008925,PSPTO_1741,-0.741257203543459,-0.230658544156981,-0.510598659386478
IYO_008940,PSPTO_1744,-1.25736318664376,-0.00942016535302979,-1.24794302129073
IYO_008950,PSPTO_1746,-1.35474866117753,0.102081923764322,-1.45683058494185
IYO_008960,PSPTO_1748,-1.37351428812267,0.324054033846208,-1.69756832196888
IYO_008965,PSPTO_1749,-1.87331613572424,0.326039429389635,-2.19935556511387
IYO_008980,PSPTO_1752,1.94078405510237,-0.654010817441538,2.59479487254391
IYO_009010,PSPTO_1758,1.48334972934841,-0.0264620413989827,1.50981177074739
IYO_009035,PSPTO_1760,1.19932252598727,-0.163895789682788,1.36321831567006
IYO_009040,PSPTO_1761,1.131836867293,-0.188527435859133,1.32036430315213
IYO_009055,PSPTO_1764,-0.749398257231856,-0.0826891484118325,-0.666709108820023
IYO_009060,PSPTO_5375,2.29689905230281,-0.400179823983761,2.69707887628657
IYO_009090,PSPTO_1768,0.738746838677223,-1.17242740585028,1.91117424452751
IYO_009095,PSPTO_1769,0.982891707659159,-0.315636471879969,1.29852817953913
IYO_009130,PSPTO_1776,1.63750436120974,-0.489560694340061,2.1270650555498
IYO_009135,PSPTO_1777,1.07091457021239,-0.681030879773886,1.75194544998628
IYO_009155,PSPTO_1781,-2.55461419718779,-0.475126812118457,-2.07948738506933
IYO_009160,PSPTO_1782,0.795741205026928,-0.485857438185976,1.2815986432129
IYO_009170,PSPTO_1784,-1.31448460494739,-0.569714959682876,-0.744769645264518
IYO_009230,PSPTO_1792,2.26531894873188,0.561526339549991,1.70379260918189
IYO_009235,PSPTO_1793,2.03862253506135,0.617219633972554,1.42140290108879
IYO_009255,PSPTO_1797,1.8715470776411,-0.289392383223524,2.16093946086462
IYO_009270,PSPTO_1800,2.99757191922405,-0.446380992119769,3.44395291134382
IYO_009280,PSPTO_1802,0.704002482765994,2.1927183450405,-1.4887158622745
IYO_009285,PSPTO_1803,-1.70306432020108,0.297691334585409,-2.00075565478649
IYO_009315,PSPTO_1810,1.49961071443757,-0.68781722938357,2.18742794382114
IYO_009320,PSPTO_1811,0.935378826769193,-0.406061104758481,1.34143993152767
IYO_009340,PSPTO_1815,-0.586204358303032,1.02936140139467,-1.6155657596977
IYO_009360,PSPTO_1820,-0.685882010363018,-2.2487731575247,1.56289114716168
IYO_009365,PSPTO_1821,0.891192919957754,-5.14586757845594,6.0370604984137
IYO_009370,PSPTO_1822,1.98358903537364,-6.08859643146512,8.07218546683876
IYO_009375,PSPTO_1823,1.93304040629204,-1.38924502009172,3.32228542638376
IYO_009385,PSPTO_1825,2.99614544045948,-3.58609059509619,6.58223603555567
IYO_009420,PSPTO_1832,1.20670260809903,-1.44395389199168,2.65065650009071
IYO_009435,PSPTO_1835,0.695029564552803,-1.40582707399538,2.10085663854819
IYO_009440,PSPTO_1836,0.834345334411287,-1.25586634881092,2.09021168322221
IYO_009465,PSPTO_1842,-1.62631678476215,0.183086506188445,-1.80940329095059
IYO_009470,PSPTO_1843,-1.65081565187689,0.498657308038606,-2.14947295991549
IYO_009475,PSPTO_1844,2.3175805145922,-0.146815488770343,2.46439600336254
IYO_009535,PSPTO_2841,1.00562928904434,-0.323609935762862,1.32923922480721
IYO_009545,PSPTO_1154,-0.715450504757395,0.433183695212001,-1.1486341999694
IYO_009560,PSPTO_1871,2.44026207705896,0.148926689261704,2.29133538779726
IYO_009565,PSPTO_1873,4.34654987600543,-2.18283676822117,6.5293866442266
IYO_009570,PSPTO_1874,3.28995990041473,-2.33545317745463,5.62541307786936
IYO_009580,PSPTO_1879,1.44903504808243,-0.290081026222949,1.73911607430538
IYO_009585,PSPTO_1880,1.31801136273468,-0.774326224756898,2.09233758749158
IYO_009590,PSPTO_1881,1.78879133709582,-1.29870231022493,3.08749364732074
IYO_009595,PSPTO_1882,0.801841333146084,-0.744802766588528,1.54664409973461
IYO_009600,PSPTO_1883,0.999424424673348,-0.140333355563145,1.13975778023649
IYO_009610,PSPTO_1885,0.763265362465033,-3.91049334690026,4.67375870936529
IYO_009615,PSPTO_1886,0.769836398345574,-4.63439222972789,5.40422862807346
IYO_009650,PSPTO_1893,-0.802641593178401,-0.901348604589182,0.0987070114107809
IYO_009675,PSPTO_1898,-1.47550275586832,-0.208000614408698,-1.26750214145962
IYO_009680,PSPTO_1899,-0.851363969912278,0.0123104909970136,-0.863674460909291
IYO_009685,PSPTO_1901,2.19079954654021,-0.586717241569411,2.77751678810962
IYO_009690,PSPTO_1902,1.5422293740656,-0.638907673337608,2.18113704740321
IYO_009705,PSPTO_1904,1.40936423943716,-0.241489258514074,1.65085349795123
IYO_009710,PSPTO_1906,0.932518896301422,-0.751448042404113,1.68396693870554
IYO_009715,PSPTO_1907,0.702291522942133,-1.07605755510124,1.77834907804337
IYO_009720,PSPTO_1908,1.11519074281969,0.27523838164814,0.839952361171545
IYO_009725,PSPTO_1909,-0.760440496484184,-1.17742839836827,0.41698790188409
IYO_009745,PSPTO_1913,2.25341028731404,-1.22887250540656,3.4822827927206
IYO_009750,PSPTO_1914,2.00184072995784,-1.20073606768144,3.20257679763929
IYO_009755,PSPTO_1915,1.49413473169253,-0.97148652377727,2.4656212554698
IYO_009760,PSPTO_1916,2.05883472336704,-0.546002494167465,2.60483721753451
IYO_009765,PSPTO_1917,1.24040711497832,-0.469508029873803,1.70991514485212
IYO_009780,PSPTO_1920,1.58855068186963,-0.89669410415774,2.48524478602737
IYO_009800,PSPTO_1924,3.0666142681213,-0.510696295476449,3.57731056359775
IYO_009805,PSPTO_1925,2.68539889150216,-0.351638677107216,3.03703756860938
IYO_009810,PSPTO_1926,1.13105961351088,-0.819294744952653,1.95035435846353
IYO_009825,PSPTO_2172,2.09293992705583,0.270244703715386,1.82269522334044
IYO_009890,PSPTO_1937,1.02231262701552,-0.0272553204891313,1.04956794750465
IYO_009900,PSPTO_1939,2.33379003333103,-1.35297647516068,3.68676650849171
IYO_009905,PSPTO_1940,2.10708708613981,-1.38643995184028,3.4935270379801
IYO_009910,PSPTO_1941,1.7015531588449,-1.52272917612955,3.22428233497445
IYO_009945,PSPTO_1948,-0.822108028653037,0.022862165908524,-0.844970194561561
IYO_009950,PSPTO_1949,1.96367720314326,-0.275722988603509,2.23940019174677
IYO_009965,PSPTO_1952,2.70366959666685,-0.584769705665706,3.28843930233256
IYO_009970,PSPTO_1953,3.1330985605862,-0.59007357660583,3.72317213719203
IYO_009980,PSPTO_1955,1.93816081947055,-1.24346933796761,3.18163015743817
IYO_010020,PSPTO_1963,1.75773100311153,-0.79807567679526,2.55580667990679
IYO_010030,PSPTO_1965,-0.705769368207061,0.0840125947442469,-0.789781962951308
IYO_010050,PSPTO_1968,1.73916095654233,-0.888554736623141,2.62771569316547
IYO_010060,PSPTO_1970,1.63189335413878,-0.853304966499917,2.4851983206387
IYO_010065,PSPTO_1971,1.12068508009183,-0.849627397151366,1.9703124772432
IYO_010090,PSPTO_1976,1.55084026597958,-0.75748753198976,2.30832779796934
IYO_010145,PSPTO_1987,2.46134394078018,0.0405275430071999,2.42081639777298
IYO_010150,PSPTO_1988,1.79783301757137,-0.177319986568972,1.97515300414035
IYO_010165,PSPTO_1991,-1.93787891691406,-1.01650427185021,-0.921374645063849
IYO_010170,PSPTO_1992,1.2859283939444,-0.805957772146995,2.0918861660914
IYO_010210,PSPTO_2000,1.27486459319938,-0.551843636644833,1.82670822984421
IYO_010215,PSPTO_2001,-1.1850611803605,-0.21280186506308,-0.972259315297422
IYO_010220,PSPTO_2002,-2.41706210576023,-0.0916704740279564,-2.32539163173228
IYO_010225,PSPTO_2003,-1.9592593963181,-0.116701882481866,-1.84255751383623
IYO_010235,PSPTO_2005,-1.07660370350587,-0.116198162062825,-0.96040554144304
IYO_010275,PSPTO_2014,-1.17004266680175,0.377764272365952,-1.5478069391677
IYO_010280,PSPTO_2016,-1.16915313823472,-0.537404807241195,-0.63174833099352
IYO_010300,PSPTO_2020,2.44978327553401,-1.14401007977738,3.59379335531139
IYO_010305,PSPTO_2021,-1.02877971369756,-0.116621713504245,-0.912158000193313
IYO_010310,PSPTO_2022,-2.11185756499384,0.0186014827428856,-2.13045904773672
IYO_010315,PSPTO_2023,-0.915917937328356,-0.151724439550992,-0.764193497777364
IYO_010325,PSPTO_2025,2.01750184183833,-1.46159845342115,3.47910029525949
IYO_010330,PSPTO_2026,1.02205392210404,-0.0409671125951948,1.06302103469924
